Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework,Duration,total_duration,num_activities,unique_resources,concurrent_cases,time_proximity
Case 63,Final Inspection Q.C.,Quality Check 1,2012-03-26 11:20:00,2012-03-26 12:50:00,001:30,155,Cable Head,ID4163,D,0,0,0,,90.0,12631.0,53,8,13,55352.163804491414
Case 63,Final Inspection Q.C.,Quality Check 1,2012-03-26 13:20:00,2012-03-26 16:11:00,002:51,155,Cable Head,ID4163,D,0,0,0,,171.0,12631.0,53,8,23,55455.91677675033
Case 63,Final Inspection Q.C.,Quality Check 1,2012-03-27 07:00:00,2012-03-27 08:40:00,001:40,155,Cable Head,ID4163,D,0,0,0,,100.0,12631.0,53,8,20,56447.047388141946
Case 63,Final Inspection Q.C.,Quality Check 1,2012-03-27 11:00:00,2012-03-27 12:50:00,001:50,155,Cable Head,ID4163,D,0,0,0,,110.0,12631.0,53,8,18,56611.02972913455
Case 63,Final Inspection Q.C.,Quality Check 1,2012-03-27 13:20:00,2012-03-27 18:01:00,004:41,155,Cable Head,ID4163,D,0,0,0,,281.0,12631.0,53,8,28,56736.42898040079
Case 63,Grinding Rework - Machine 12,Machine 12 - Grinding,2012-03-27 16:00:00,2012-03-27 19:30:00,003:30,155,Cable Head,ID4528,D,0,0,0,,210.0,12631.0,53,8,18,56880.27747192248
Case 63,Final Inspection Q.C.,Quality Check 1,2012-03-28 07:00:00,2012-03-28 08:40:00,001:40,155,Cable Head,ID4163,D,0,0,0,,100.0,12631.0,53,8,18,57723.19453624146
Case 63,Final Inspection Q.C.,Quality Check 1,2012-03-28 09:00:00,2012-03-28 09:20:00,000:20,155,Cable Head,ID4163,D,0,2,0,,20.0,12631.0,53,8,14,57808.14886588857
Case 63,Final Inspection Q.C.,Quality Check 1,2012-03-28 09:20:00,2012-03-28 09:40:00,000:20,155,Cable Head,ID4163,D,0,2,0,,20.0,12631.0,53,8,15,57813.86966094232
Case 63,Final Inspection Q.C.,Quality Check 1,2012-03-28 09:40:00,2012-03-28 10:00:00,000:20,155,Cable Head,ID4163,D,0,1,0,,20.0,12631.0,53,8,17,57832.33729634523
Case 63,Packing,Packing,2012-03-29 00:00:00,2012-03-29 01:00:00,000:00,155,Cable Head,ID4291,D,136,0,0,,60.0,12631.0,53,8,21,58780.079452659455
Case 63,Final Inspection Q.C.,Quality Check 1,2012-03-29 07:00:00,2012-03-29 08:40:00,001:40,155,Cable Head,ID4163,D,136,0,0,,100.0,12631.0,53,8,17,59062.7832599119
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-15 16:29:00,2012-03-15 23:59:00,007:30,260,Cable Head,ID4429,S,2,0,0,,450.0,2430.0,8,1,12,43730.01475121092
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-16 00:20:00,2012-03-16 07:00:00,006:40,260,Cable Head,ID4932,D,37,0,0,,400.0,2430.0,8,1,15,44033.056362835756
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-16 07:10:00,2012-03-16 12:49:00,005:39,260,Cable Head,ID4529,D,30,0,0,,339.0,2430.0,8,1,30,44318.50462555066
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-17 08:23:00,2012-03-17 15:00:00,006:37,260,Cable Head,ID4932,D,52,0,0,,397.0,2430.0,8,1,3,45299.20409511228
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-18 13:22:00,2012-03-18 16:04:00,002:42,260,Cable Head,ID4932,D,6,0,0,,162.0,2430.0,8,1,18,46459.26464112725
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-18 16:40:00,2012-03-18 17:59:00,001:19,260,Cable Head,ID4429,D,12,0,0,,79.0,2430.0,8,1,8,46604.72561109888
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-18 20:07:00,2012-03-18 20:08:00,000:01,260,Cable Head,ID4529,D,0,0,0,,1.0,2430.0,8,1,2,46736.522457067374
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-18 20:08:00,2012-03-19 06:10:00,010:02,260,Cable Head,ID4529,D,70,0,0,,602.0,2430.0,8,1,15,46747.50143140277
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-22 07:00:00,2012-03-22 08:00:00,001:00,500,Bearing,ID3846,D,5,0,0,,60.0,1372.0,6,2,15,50413.35154185022
Case 65,Turning & Milling Q.C.,Quality Check 1,2012-03-22 11:08:00,2012-03-22 11:59:00,000:51,500,Bearing,ID4618,D,0,0,0,,51.0,1372.0,6,2,16,50587.27344782034
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-29 10:58:00,2012-03-29 16:02:00,005:04,500,Bearing,ID4641,D,20,0,0,,304.0,1372.0,6,2,30,59278.01057035895
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-29 16:43:00,2012-03-29 23:41:00,006:58,500,Bearing,ID3846,D,31,0,0,,418.0,1372.0,6,2,19,59598.61448701013
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-29 23:55:00,2012-03-30 05:54:00,005:59,500,Bearing,ID4794,D,23,0,0,,359.0,1372.0,6,2,28,60019.88529282254
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-30 09:00:00,2012-03-30 12:00:00,003:00,500,Bearing,ID0937,D,8,0,0,,180.0,1372.0,6,2,21,60558.50462351387
Case 66,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-19 10:18:00,2012-02-19 10:58:00,000:40,10,Ring,ID4219,S,1,0,0,,40.0,1012.0,11,7,19,31537.63143989432
Case 66,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-19 10:59:00,2012-02-19 13:26:00,002:27,10,Ring,ID4219,D,9,0,0,,147.0,1012.0,11,7,25,31538.494715984147
Case 66,Turning Q.C.,Quality Check 1,2012-02-19 15:52:00,2012-02-19 15:53:00,000:01,10,Ring,ID4618,D,10,0,0,,1.0,1012.0,11,7,15,31553.115833516847
Case 66,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-20 10:24:00,2012-02-20 11:21:00,000:57,10,Ring,ID0998,D,10,0,0,,57.0,1012.0,11,7,16,31592.151475121093
Case 66,Lapping - Machine 1,Machine 1 - Lapping,2012-03-01 11:51:00,2012-03-01 13:58:00,002:07,10,Ring,ID0998,D,10,0,0,,127.0,1012.0,11,7,13,34328.57529722589
Case 66,Wire Cut - Machine 18,Machine 18 - Wire Cutting,2012-03-08 04:30:00,2012-03-08 07:00:00,002:30,10,Ring,ID4861,D,10,0,0,,150.0,1012.0,11,7,7,37944.54997798327
Case 66,Turning Q.C.,Quality Check 1,2012-03-08 12:28:00,2012-03-08 15:53:00,003:25,10,Ring,ID4618,D,0,0,0,,205.0,1012.0,11,7,19,38165.03258476442
Case 66,Lapping - Machine 1,Machine 1 - Lapping,2012-03-09 12:55:00,2012-03-09 14:10:00,000:00,10,Ring,ID0998,D,10,0,0,,75.0,1012.0,11,7,4,38878.00770755341
Case 66,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-09 12:55:00,2012-03-09 14:10:00,000:00,10,Ring,ID0998,D,10,0,0,,75.0,1012.0,11,7,4,38878.00770755341
Case 66,Packing,Packing,2012-03-11 00:00:00,2012-03-11 01:00:00,000:00,10,Ring,ID4820,D,10,0,0,,60.0,1012.0,11,7,9,39916.05329222638
Case 66,Final Inspection Q.C.,Quality Check 1,2012-03-11 08:11:00,2012-03-11 09:26:00,000:00,10,Ring,ID4618,D,10,0,0,,75.0,1012.0,11,7,15,40151.488551298986
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-02 19:46:00,2012-02-02 22:53:00,003:07,150,Cable Head,ID4429,S,1,0,0,,187.0,5616.0,23,6,9,35421.2950242184
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-02 21:55:00,2012-02-02 23:39:00,001:44,150,Cable Head,ID4429,D,12,0,0,,104.0,5616.0,23,6,10,35378.86019374725
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-02 23:46:00,2012-02-03 07:02:00,007:16,150,Cable Head,ID4932,D,48,0,0,,436.0,5616.0,23,6,16,35342.47556142668
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-03 01:00:00,2012-02-03 07:00:00,006:00,150,Cable Head,ID4932,S,0,0,0,,360.0,5616.0,23,6,6,35318.38705416116
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-03 07:16:00,2012-02-03 12:50:00,005:34,150,Cable Head,ID4167,D,39,0,0,,334.0,5616.0,23,6,16,35211.76762114537
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-03 12:50:00,2012-02-03 20:30:00,007:40,150,Cable Head,ID4932,D,50,0,0,,460.0,5616.0,23,6,4,35089.690885072654
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-04 23:24:00,2012-02-05 06:38:00,007:14,150,Cable Head,ID4641,D,23,0,0,,434.0,5616.0,23,6,11,34439.253688614845
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-05 06:51:00,2012-02-05 15:52:00,009:01,150,Cable Head,ID4932,D,32,0,0,,541.0,5616.0,23,6,37,34291.83817701453
Case 67,Turning & Milling Q.C.,Quality Check 1,2012-02-05 07:00:00,2012-02-05 08:40:00,001:40,150,Cable Head,ID4163,D,0,0,0,,100.0,5616.0,23,6,8,34304.13568281938
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-05 15:56:00,2012-02-05 23:53:00,007:57,150,Cable Head,ID4167,D,23,0,0,,477.0,5616.0,23,6,21,34126.38221047996
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-05 23:57:00,2012-02-06 03:41:00,003:44,150,Cable Head,ID4529,D,11,0,0,,224.0,5616.0,23,6,15,33992.534683990314
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-06 03:36:00,2012-02-06 06:36:00,003:00,150,Cable Head,ID0997,D,9,0,0,,180.0,5616.0,23,6,8,33929.507157013875
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-06 07:01:00,2012-02-06 11:49:00,004:48,150,Cable Head,ID4932,D,14,0,0,,288.0,5616.0,23,6,29,33863.25693527081
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-06 12:10:00,2012-02-06 15:59:00,003:49,150,Cable Head,ID4932,D,12,0,0,,229.0,5616.0,23,6,19,33785.108125963445
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-06 17:12:00,2012-02-06 20:16:00,003:04,150,Cable Head,ID4167,D,13,0,0,,184.0,5616.0,23,6,9,33696.01365037428
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-06 20:16:00,2012-02-07 02:27:00,006:11,150,Cable Head,ID4529,D,13,0,0,,371.0,5616.0,23,6,16,33654.32680026426
Case 67,Turning & Milling Q.C.,Quality Check 1,2012-02-07 09:00:00,2012-02-07 12:10:00,003:10,150,Cable Head,ID4163,D,148,0,0,,190.0,5616.0,23,6,25,33447.62659621312
Case 67,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-08 09:05:00,2012-02-08 09:33:00,000:28,150,Cable Head,ID3846,D,56,0,0,,28.0,5616.0,23,6,12,33108.038529282254
Case 67,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-08 11:00:00,2012-02-08 13:39:00,002:39,150,Cable Head,ID0998,D,92,0,0,,159.0,5616.0,23,6,17,33082.72699251431
Case 67,Lapping - Machine 1,Machine 1 - Lapping,2012-03-27 00:00:00,2012-03-27 01:15:00,000:00,150,Cable Head,ID4882,D,0,0,0,,75.0,5616.0,23,6,15,56076.232752920434
Case 67,Grinding Rework,Machine 11 - Grinding,2012-03-27 11:49:00,2012-03-27 13:25:00,001:36,150,Cable Head,ID4882,D,0,0,0,,96.0,5616.0,23,6,17,56642.43703214443
Case 67,Grinding Rework,Machine 11 - Grinding,2012-03-27 13:25:00,2012-03-27 13:26:00,000:01,150,Cable Head,ID4882,D,10,0,0,,1.0,5616.0,23,6,14,56753.38986784141
Case 67,Lapping - Machine 1,Machine 1 - Lapping,2012-03-27 13:27:00,2012-03-27 16:05:00,002:38,150,Cable Head,ID0998,D,38,0,0,,158.0,5616.0,23,6,18,56730.25913694408
Case 68,Turning - Machine 21,Machine 21 - Turning,2012-02-27 10:30:00,2012-02-27 15:00:00,004:30,6,Spur Gear,ID4442,D,6,0,0,,270.0,511.0,5,4,23,33123.530940321514
Case 68,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-27 16:00:00,2012-02-27 17:00:00,001:00,6,Spur Gear,ID3718,D,0,0,0,,60.0,511.0,5,4,11,33199.61374146664
Case 68,Final Inspection Q.C.,Quality Check 1,2012-02-28 07:09:00,2012-02-28 08:40:00,001:31,6,Spur Gear,ID4287,D,0,0,0,,91.0,511.0,5,4,12,33426.23436123348
Case 68,Packing,Packing,2012-02-29 00:00:00,2012-02-29 01:00:00,000:00,6,Spur Gear,ID4820,D,6,0,0,,60.0,511.0,5,4,23,33788.279655400926
Case 68,Final Inspection Q.C.,Quality Check 1,2012-02-29 14:00:00,2012-02-29 14:30:00,000:30,6,Spur Gear,ID4287,D,6,0,0,,30.0,511.0,5,4,13,33917.23910171731
Case 69,Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-13 07:58:00,2012-03-13 15:57:00,007:59,5,Ballnut,ID0997,S,5,0,0,,479.0,614.0,3,3,46,41679.45970937913
Case 69,Packing,Packing,2012-03-20 00:00:00,2012-03-20 01:00:00,000:00,5,Ballnut,ID4820,D,5,0,0,,60.0,614.0,3,3,11,47983.56868798236
Case 69,Final Inspection Q.C.,Quality Check 1,2012-03-20 09:43:00,2012-03-20 10:58:00,000:00,5,Ballnut,ID4618,D,5,0,0,,75.0,614.0,3,3,21,48328.990532804935
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-11 11:48:00,2012-03-11 19:35:00,007:47,8,Bearing,ID4167,S,0,0,0,,467.0,1807.0,13,6,30,40261.09291061207
Case 7,Setup - Machine 4,Machine 4 - Turning & Milling,2012-03-11 19:37:00,2012-03-11 21:30:00,001:53,8,Bearing,ID4932,S,0,0,0,,113.0,1807.0,13,6,10,40501.761558784674
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-12 07:53:00,2012-03-12 16:02:00,008:09,8,Bearing,ID4167,S,1,0,0,,489.0,1807.0,13,6,43,40886.41809775429
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-12 17:17:00,2012-03-12 19:44:00,002:27,8,Bearing,ID4429,D,5,0,0,,147.0,1807.0,13,6,11,41190.672611184506
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-12 19:48:00,2012-03-12 20:24:00,000:36,8,Bearing,ID4932,S,0,0,0,,36.0,1807.0,13,6,6,41273.458828709816
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-12 20:25:00,2012-03-12 21:10:00,000:45,8,Bearing,ID4932,D,2,0,0,,45.0,1807.0,13,6,5,41293.830691325405
Case 7,Turning & Milling Q.C.,Quality Check 1,2012-03-13 09:19:00,2012-03-13 09:20:00,000:01,8,Bearing,ID4618,D,8,0,0,,1.0,1807.0,13,6,13,41725.211580801406
Case 7,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-14 15:58:00,2012-03-14 17:13:00,000:00,8,Bearing,ID0998,D,8,0,0,,75.0,1807.0,13,6,15,42817.73618145783
Case 7,Lapping - Machine 1,Machine 1 - Lapping,2012-03-14 15:58:00,2012-03-14 17:13:00,000:00,8,Bearing,ID0998,D,8,0,0,,75.0,1807.0,13,6,15,42817.73618145783
Case 7,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-14 15:59:00,2012-03-14 17:14:00,000:00,8,Bearing,ID0998,D,8,0,0,,75.0,1807.0,13,6,15,42808.921400264204
Case 7,Final Inspection Q.C.,Quality Check 1,2012-03-14 17:02:00,2012-03-14 17:58:00,000:56,8,Bearing,ID4618,D,0,0,0,,56.0,1807.0,13,6,13,42847.58388375165
Case 7,Final Inspection Q.C.,Quality Check 1,2012-03-15 06:58:00,2012-03-15 09:46:00,002:48,8,Bearing,ID4618,D,8,0,0,,168.0,1807.0,13,6,20,43366.744165565826
Case 7,Packing,Packing,2012-03-16 00:00:00,2012-03-16 01:00:00,000:00,8,Bearing,ID4820,D,8,0,0,,60.0,1807.0,13,6,12,44068.61847035486
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-21 07:05:00,2012-02-21 18:06:00,011:01,33,Spindle,ID3846,S,0,0,0,,661.0,22113.0,75,5,53,31675.67040951123
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-21 09:22:00,2012-02-21 18:05:00,008:43,33,Spindle,ID3846,B,0,0,0,,523.0,22113.0,75,5,46,31687.169969176575
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-22 08:04:00,2012-02-22 13:29:00,005:25,33,Spindle,ID3846,S,1,0,0,,325.0,22113.0,75,5,26,31826.711140466752
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-22 13:31:00,2012-02-22 16:08:00,002:37,33,Spindle,ID3846,S,0,0,0,,157.0,22113.0,75,5,27,31866.77212681638
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-23 07:11:00,2012-02-23 11:14:00,004:03,33,Spindle,ID3846,S,1,0,0,,243.0,22113.0,75,5,31,32013.728974020258
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-23 11:13:00,2012-02-23 15:38:00,004:25,33,Spindle,ID3846,D,7,0,0,,265.0,22113.0,75,5,29,32050.97424042272
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-23 20:51:00,2012-02-24 06:34:00,009:43,33,Spindle,ID4641,D,16,0,0,,583.0,22113.0,75,5,15,32153.080378771196
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-25 22:02:00,2012-02-26 03:21:00,005:19,33,Spindle,ID3846,D,8,0,0,,319.0,22113.0,75,5,14,32673.451343020697
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-26 03:57:00,2012-02-26 07:00:00,003:03,33,Spindle,ID3846,S,0,0,0,,183.0,22113.0,75,5,10,32739.557243505064
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-26 09:46:00,2012-02-26 15:57:00,006:11,33,Spindle,ID4641,S,0,0,0,,371.0,22113.0,75,5,34,32812.44571680247
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-02-26 16:44:00,2012-02-26 17:00:00,000:16,33,Spindle,ID4287,S,0,0,0,,16.0,22113.0,75,5,9,32887.672831351825
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-02-26 17:01:00,2012-02-26 18:00:00,000:59,33,Spindle,ID4287,S,0,0,0,,59.0,22113.0,75,5,10,32891.15521796565
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-26 18:31:00,2012-02-26 20:35:00,002:04,33,Spindle,ID3846,S,0,0,0,,124.0,22113.0,75,5,8,32909.67305151916
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-02-27 10:30:00,2012-02-27 15:50:00,005:20,33,Spindle,ID4287,S,0,0,0,,320.0,22113.0,75,5,26,33145.29594535038
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-27 17:13:00,2012-02-27 23:45:00,006:32,33,Spindle,ID3846,S,1,0,0,,392.0,22113.0,75,5,13,33209.5462351387
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-02-28 09:00:00,2012-02-28 13:20:00,004:20,33,Spindle,ID4287,D,0,1,0,,260.0,22113.0,75,5,23,33453.9718061674
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-28 16:13:00,2012-02-28 23:39:00,007:26,33,Spindle,ID3846,S,1,0,0,,446.0,22113.0,75,5,27,33550.563408190224
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-29 07:56:00,2012-02-29 15:27:00,007:31,33,Spindle,ID4641,S,1,0,0,,451.0,22113.0,75,5,43,33810.566710700135
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-02-29 09:00:00,2012-02-29 11:26:00,002:26,33,Spindle,ID4287,D,0,0,0,,146.0,22113.0,75,5,18,33836.4540850033
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-29 15:27:00,2012-02-29 16:01:00,000:34,33,Spindle,ID4641,D,0,0,0,,34.0,22113.0,75,5,13,33943.29304271246
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-29 16:05:00,2012-02-29 17:20:00,000:00,33,Spindle,ID3846,D,0,0,0,,75.0,22113.0,75,5,10,33962.23475005505
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-01 07:00:00,2012-03-01 10:47:00,003:47,33,Spindle,ID4641,D,0,0,0,,227.0,22113.0,75,5,16,34249.446696035244
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-01 07:01:00,2012-03-01 15:44:00,008:43,33,Spindle,ID4641,D,9,0,0,,523.0,22113.0,75,5,26,34234.685821224135
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-04 09:00:00,2012-03-04 15:50:00,006:50,33,Spindle,ID4287,D,0,0,0,,410.0,22113.0,75,5,23,35742.416207883725
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-04 20:49:00,2012-03-04 23:37:00,002:48,33,Spindle,ID4641,S,1,0,0,,168.0,22113.0,75,5,6,35987.69726992514
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-04 23:38:00,2012-03-05 06:55:00,007:17,33,Spindle,ID4641,D,8,0,0,,437.0,22113.0,75,5,20,36049.12813738441
Case 70,Fix EDM,Machine 17 - Sinking,2012-03-04 23:59:00,2012-03-05 02:00:00,002:01,33,Spindle,ID4861,D,2,0,0,,121.0,22113.0,75,5,15,36056.77080581242
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-05 07:06:00,2012-03-05 16:05:00,008:59,33,Spindle,ID4287,D,15,0,0,,539.0,22113.0,75,5,36,36214.217965653894
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-05 07:49:00,2012-03-05 15:55:00,008:06,33,Spindle,ID4132,D,5,0,0,,486.0,22113.0,75,5,31,36230.2917217085
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-05 20:34:00,2012-03-06 02:39:00,006:05,33,Spindle,ID4641,D,7,0,0,,365.0,22113.0,75,5,22,36522.60590048437
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-06 00:00:00,2012-03-06 01:15:00,000:00,33,Spindle,ID0937,D,30,0,0,,75.0,22113.0,75,5,16,36651.24029982363
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-06 04:00:00,2012-03-06 06:00:00,002:00,33,Spindle,ID4641,S,0,0,0,,120.0,22113.0,75,5,7,36697.78467635403
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-06 07:00:00,2012-03-06 15:04:00,001:40,33,Spindle,ID4287,D,15,2,0,,484.0,22113.0,75,5,36,36777.345518608236
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-06 07:00:00,2012-03-06 08:40:00,008:04,33,Spindle,ID4132,S,1,0,0,,100.0,22113.0,75,5,18,36777.345518608236
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-06 13:20:00,2012-03-06 14:00:00,000:40,33,Spindle,ID4287,S,0,0,0,,40.0,22113.0,75,5,12,36924.18053720828
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-06 21:01:00,2012-03-07 03:37:00,006:36,33,Spindle,ID4641,D,29,0,0,,396.0,22113.0,75,5,20,37116.32694848084
Case 70,Fix EDM,Machine 17 - Sinking,2012-03-07 04:00:00,2012-03-07 05:00:00,001:00,33,Spindle,ID4861,D,1,0,0,,60.0,22113.0,75,5,5,37302.66945606694
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-07 06:57:00,2012-03-07 07:25:00,000:28,33,Spindle,ID4287,D,30,0,0,,28.0,22113.0,75,5,7,37370.37802730074
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-19 07:49:00,2012-03-19 20:00:00,012:11,33,Spindle,ID4219,S,0,0,0,,731.0,22113.0,75,5,41,47222.067591369436
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-20 07:00:00,2012-03-20 18:30:00,011:30,33,Spindle,ID4219,S,0,0,0,,690.0,22113.0,75,5,58,48232.26035242291
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-20 10:02:00,2012-03-20 11:35:00,001:33,33,Spindle,ID4287,D,0,0,0,,93.0,22113.0,75,5,20,48342.814619110526
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-20 19:28:00,2012-03-20 23:50:00,004:22,33,Spindle,ID0997,D,2,0,0,,262.0,22113.0,75,5,9,48759.90180537209
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-21 07:16:00,2012-03-21 15:37:00,008:21,33,Spindle,ID4219,D,3,0,0,,501.0,22113.0,75,5,33,49290.64949361515
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-21 10:00:00,2012-03-21 10:56:00,000:56,33,Spindle,ID4287,D,2,0,0,,56.0,22113.0,75,5,16,49415.13166006165
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-21 20:37:00,2012-03-22 06:44:00,010:07,33,Spindle,ID0997,D,7,0,0,,607.0,22113.0,75,5,22,49904.79634522237
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-22 07:33:00,2012-03-22 12:42:00,005:09,33,Spindle,ID4219,B,0,0,0,,309.0,22113.0,75,5,33,50428.207223078614
Case 70,Turning Q.C.,Quality Check 1,2012-03-22 09:30:00,2012-03-22 10:30:00,001:00,33,Spindle,ID4287,S,0,0,0,,60.0,22113.0,75,5,14,50509.51651254953
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-22 11:44:00,2012-03-22 17:47:00,006:03,33,Spindle,ID3846,S,0,0,0,,363.0,22113.0,75,5,32,50615.897842360195
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-22 12:42:00,2012-03-22 20:06:00,007:24,33,Spindle,ID4219,D,5,0,0,,444.0,22113.0,75,5,27,50662.158960810215
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-22 20:07:00,2012-03-22 21:26:00,001:19,33,Spindle,ID4219,B,0,0,0,,79.0,22113.0,75,5,6,51019.43086745927
