Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Work Order Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework,Completion Time (minutes),case:concept:name,concept:name,time:timestamp
Case 34,Round Grinding - Machine 12,Machine 12 - Grinding,2012-02-01 11:30:00+00:00,2012-02-01 11:41:00+00:00,20,Housing,ID4872,S,0,0,0,0,11.0,Case 34,Round Grinding - Machine 12,2012-02-01 11:30:00+00:00
Case 34,Round Grinding - Machine 12,Machine 12 - Grinding,2012-02-01 14:12:00+00:00,2012-02-01 14:46:00+00:00,20,Housing,ID4872,S,0,0,0,0,34.0,Case 34,Round Grinding - Machine 12,2012-02-01 14:12:00+00:00
Case 34,Round Grinding - Machine 12,Machine 12 - Grinding,2012-02-01 16:10:00+00:00,2012-02-01 17:26:00+00:00,20,Housing,ID4528,S,1,0,0,0,76.0,Case 34,Round Grinding - Machine 12,2012-02-01 16:10:00+00:00
Case 34,Round Grinding - Machine 12,Machine 12 - Grinding,2012-02-01 17:27:00+00:00,2012-02-01 18:18:00+00:00,20,Housing,ID4528,D,8,0,0,0,51.0,Case 34,Round Grinding - Machine 12,2012-02-01 17:27:00+00:00
Case 34,Final Inspection Q.C.,Quality Check 1,2012-02-02 15:30:00+00:00,2012-02-02 16:04:00+00:00,20,Housing,ID4287,D,0,0,0,0,34.0,Case 34,Final Inspection Q.C.,2012-02-02 15:30:00+00:00
Case 34,Packing,Packing,2012-02-05 00:00:00+00:00,2012-02-05 01:00:00+00:00,20,Housing,ID4820,D,9,0,0,0,60.0,Case 34,Packing,2012-02-05 00:00:00+00:00
Case 34,Final Inspection Q.C.,Quality Check 1,2012-02-05 09:00:00+00:00,2012-02-05 15:00:00+00:00,20,Housing,ID4287,D,9,0,0,0,360.0,Case 34,Final Inspection Q.C.,2012-02-05 09:00:00+00:00
Case 34,Round Grinding - Machine 12,Machine 12 - Grinding,2012-02-19 14:38:00+00:00,2012-02-19 15:59:00+00:00,20,Housing,ID4528,S,0,0,0,0,81.0,Case 34,Round Grinding - Machine 12,2012-02-19 14:38:00+00:00
Case 34,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-19 16:00:00+00:00,2012-02-19 17:51:00+00:00,20,Housing,ID4528,D,0,0,0,0,111.0,Case 34,Round Grinding - Machine 2,2012-02-19 16:00:00+00:00
Case 34,Round Grinding - Machine 12,Machine 12 - Grinding,2012-02-20 07:11:00+00:00,2012-02-20 10:42:00+00:00,20,Housing,ID4528,D,11,0,0,0,211.0,Case 34,Round Grinding - Machine 12,2012-02-20 07:11:00+00:00
Case 34,Final Inspection Q.C.,Quality Check 1,2012-02-21 11:07:00+00:00,2012-02-21 15:07:00+00:00,20,Housing,ID4493,D,11,0,0,0,240.0,Case 34,Final Inspection Q.C.,2012-02-21 11:07:00+00:00
Case 34,Packing,Packing,2012-02-22 00:00:00+00:00,2012-02-22 01:00:00+00:00,20,Housing,ID4820,D,11,0,0,0,60.0,Case 34,Packing,2012-02-22 00:00:00+00:00
Case 35,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-27 16:27:00+00:00,2012-02-27 23:43:00+00:00,15,Cable Head,ID4429,S,0,0,0,0,436.0,Case 35,Turning & Milling - Machine 5,2012-02-27 16:27:00+00:00
Case 35,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-28 03:57:00+00:00,2012-02-28 06:56:00+00:00,15,Cable Head,ID4794,S,0,0,0,0,179.0,Case 35,Turning & Milling - Machine 5,2012-02-28 03:57:00+00:00
Case 35,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-28 07:01:00+00:00,2012-02-28 16:10:00+00:00,15,Cable Head,ID4529,S,2,0,0,0,549.0,Case 35,Turning & Milling - Machine 5,2012-02-28 07:01:00+00:00
Case 35,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-28 15:48:00+00:00,2012-02-28 23:40:00+00:00,15,Cable Head,ID4429,D,13,0,0,0,472.0,Case 35,Turning & Milling - Machine 5,2012-02-28 15:48:00+00:00
Case 35,Turning & Milling Q.C.,Quality Check 1,2012-02-29 11:30:00+00:00,2012-02-29 12:50:00+00:00,15,Cable Head,ID4163,D,14,1,0,0,80.0,Case 35,Turning & Milling Q.C.,2012-02-29 11:30:00+00:00
Case 35,Turning & Milling Q.C.,Quality Check 1,2012-02-29 11:50:00+00:00,2012-02-29 12:50:00+00:00,15,Cable Head,ID4163,D,0,0,0,0,60.0,Case 35,Turning & Milling Q.C.,2012-02-29 11:50:00+00:00
Case 35,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-29 15:11:00+00:00,2012-02-29 15:19:00+00:00,15,Cable Head,ID4445,D,14,0,0,0,8.0,Case 35,Laser Marking - Machine 7,2012-02-29 15:11:00+00:00
Case 35,Lapping - Machine 1,Machine 1 - Lapping,2012-03-12 08:16:00+00:00,2012-03-12 16:21:00+00:00,15,Cable Head,ID0998,D,14,0,0,0,485.0,Case 35,Lapping - Machine 1,2012-03-12 08:16:00+00:00
Case 35,Lapping - Machine 1,Machine 1 - Lapping,2012-03-21 16:05:00+00:00,2012-03-21 16:40:00+00:00,15,Cable Head,ID0420,D,0,0,0,0,35.0,Case 35,Lapping - Machine 1,2012-03-21 16:05:00+00:00
Case 35,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-21 21:55:00+00:00,2012-03-22 01:05:00+00:00,15,Cable Head,ID4355,S,1,0,0,0,190.0,Case 35,Round Grinding - Machine 2,2012-03-21 21:55:00+00:00
Case 35,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-22 01:10:00+00:00,2012-03-22 06:49:00+00:00,15,Cable Head,ID4445,D,9,0,0,0,339.0,Case 35,Round Grinding - Machine 2,2012-03-22 01:10:00+00:00
Case 35,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-22 07:02:00+00:00,2012-03-22 10:43:00+00:00,15,Cable Head,ID4385,D,4,0,0,0,221.0,Case 35,Round Grinding - Machine 2,2012-03-22 07:02:00+00:00
Case 35,Final Inspection Q.C.,Quality Check 1,2012-03-26 09:00:00+00:00,2012-03-26 11:20:00+00:00,15,Cable Head,ID4163,D,0,0,0,0,140.0,Case 35,Final Inspection Q.C.,2012-03-26 09:00:00+00:00
Case 35,Final Inspection Q.C.,Quality Check 1,2012-03-26 15:30:00+00:00,2012-03-26 18:00:00+00:00,15,Cable Head,ID4163,D,0,0,0,0,150.0,Case 35,Final Inspection Q.C.,2012-03-26 15:30:00+00:00
Case 35,Packing,Packing,2012-03-27 00:00:00+00:00,2012-03-27 01:00:00+00:00,15,Cable Head,ID4820,D,12,0,0,0,60.0,Case 35,Packing,2012-03-27 00:00:00+00:00
Case 35,Final Inspection Q.C.,Quality Check 1,2012-03-27 09:30:00+00:00,2012-03-27 10:30:00+00:00,15,Cable Head,ID4163,D,12,0,0,0,60.0,Case 35,Final Inspection Q.C.,2012-03-27 09:30:00+00:00
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-12 08:14:00+00:00,2012-03-12 13:22:00+00:00,20,Cable Head,ID4529,S,0,0,0,0,308.0,Case 36,Turning & Milling - Machine 5,2012-03-12 08:14:00+00:00
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-12 19:46:00+00:00,2012-03-12 23:36:00+00:00,20,Cable Head,ID4429,S,1,0,0,0,230.0,Case 36,Turning & Milling - Machine 5,2012-03-12 19:46:00+00:00
Case 36,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-13 00:15:00+00:00,2012-03-13 01:30:00+00:00,20,Cable Head,ID4932,S,0,0,0,0,75.0,Case 36,Turning & Milling - Machine 4,2012-03-13 00:15:00+00:00
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-13 00:16:00+00:00,2012-03-13 01:38:00+00:00,20,Cable Head,ID4932,S,0,0,0,0,82.0,Case 36,Turning & Milling - Machine 5,2012-03-13 00:16:00+00:00
Case 36,Turning & Milling Q.C.,Quality Check 1,2012-03-13 06:50:00+00:00,2012-03-13 08:08:00+00:00,20,Cable Head,ID4493,D,0,0,0,0,78.0,Case 36,Turning & Milling Q.C.,2012-03-13 06:50:00+00:00
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-13 07:25:00+00:00,2012-03-13 09:13:00+00:00,20,Cable Head,ID4529,S,0,0,0,0,108.0,Case 36,Turning & Milling - Machine 5,2012-03-13 07:25:00+00:00
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-13 14:56:00+00:00,2012-03-13 16:07:00+00:00,20,Cable Head,ID4529,S,1,0,0,0,71.0,Case 36,Turning & Milling - Machine 5,2012-03-13 14:56:00+00:00
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-13 17:55:00+00:00,2012-03-13 20:14:00+00:00,20,Cable Head,ID4429,D,5,0,0,0,139.0,Case 36,Turning & Milling - Machine 5,2012-03-13 17:55:00+00:00
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-13 20:16:00+00:00,2012-03-14 01:57:00+00:00,20,Cable Head,ID4932,D,13,0,0,0,341.0,Case 36,Turning & Milling - Machine 5,2012-03-13 20:16:00+00:00
Case 36,Turning & Milling Q.C.,Quality Check 1,2012-03-14 08:12:00+00:00,2012-03-14 09:27:00+00:00,20,Cable Head,ID4493,D,20,0,0,0,75.0,Case 36,Turning & Milling Q.C.,2012-03-14 08:12:00+00:00
Case 36,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-14 09:43:00+00:00,2012-03-14 10:58:00+00:00,20,Cable Head,ID0998,D,20,0,0,0,75.0,Case 36,Laser Marking - Machine 7,2012-03-14 09:43:00+00:00
Case 36,Lapping - Machine 1,Machine 1 - Lapping,2012-03-27 00:00:00+00:00,2012-03-27 01:15:00+00:00,20,Cable Head,ID4882,D,0,0,0,0,75.0,Case 36,Lapping - Machine 1,2012-03-27 00:00:00+00:00
Case 36,Lapping - Machine 1,Machine 1 - Lapping,2012-03-27 16:05:00+00:00,2012-03-27 18:19:00+00:00,20,Cable Head,ID0998,D,20,0,0,0,134.0,Case 36,Lapping - Machine 1,2012-03-27 16:05:00+00:00
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-27 20:22:00+00:00,2012-03-27 23:41:00+00:00,20,Cable Head,ID4385,S,0,0,0,0,199.0,Case 36,Round Grinding - Machine 2,2012-03-27 20:22:00+00:00
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-27 23:41:00+00:00,2012-03-28 07:07:00+00:00,20,Cable Head,ID4385,D,0,0,0,0,446.0,Case 36,Round Grinding - Machine 2,2012-03-27 23:41:00+00:00
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-28 07:08:00+00:00,2012-03-28 10:52:00+00:00,20,Cable Head,ID4445,D,0,0,0,0,224.0,Case 36,Round Grinding - Machine 2,2012-03-28 07:08:00+00:00
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-28 13:03:00+00:00,2012-03-28 13:55:00+00:00,20,Cable Head,ID4445,S,0,0,0,0,52.0,Case 36,Round Grinding - Machine 2,2012-03-28 13:03:00+00:00
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-28 13:55:00+00:00,2012-03-28 17:46:00+00:00,20,Cable Head,ID4445,D,9,0,0,0,231.0,Case 36,Round Grinding - Machine 2,2012-03-28 13:55:00+00:00
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-28 20:18:00+00:00,2012-03-28 22:23:00+00:00,20,Cable Head,ID4385,D,2,0,0,0,125.0,Case 36,Round Grinding - Machine 2,2012-03-28 20:18:00+00:00
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-28 22:24:00+00:00,2012-03-28 23:07:00+00:00,20,Cable Head,ID4385,D,0,0,0,0,43.0,Case 36,Round Grinding - Machine 2,2012-03-28 22:24:00+00:00
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-03-29 21:09:00+00:00,2012-03-29 23:54:00+00:00,20,Cable Head,ID4385,D,0,0,0,0,165.0,Case 36,Round Grinding - Machine 2,2012-03-29 21:09:00+00:00
Case 36,Grinding Rework - Machine 12,Machine 12 - Grinding,2012-03-29 22:20:00+00:00,2012-03-29 23:45:00+00:00,20,Cable Head,ID4528,D,0,0,0,0,85.0,Case 36,Grinding Rework - Machine 12,2012-03-29 22:20:00+00:00
Case 36,Grinding Rework - Machine 12,Machine 12 - Grinding,2012-03-30 07:00:00+00:00,2012-03-30 11:45:00+00:00,20,Cable Head,ID4872,D,0,0,0,0,285.0,Case 36,Grinding Rework - Machine 12,2012-03-30 07:00:00+00:00
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-30 09:47:00+00:00,2012-01-30 14:46:00+00:00,36,Ballnut,ID0997,S,1,0,0,0,299.0,Case 37,Turning & Milling - Machine 8,2012-01-30 09:47:00+00:00
Case 37,Turning - Machine 9,Machine 9 - Turning & Milling,2012-01-30 10:20:00+00:00,2012-01-30 14:19:00+00:00,36,Ballnut,ID4641,D,0,0,0,0,239.0,Case 37,Turning - Machine 9,2012-01-30 10:20:00+00:00
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-30 14:47:00+00:00,2012-01-30 18:02:00+00:00,36,Ballnut,ID0997,S,1,0,0,0,195.0,Case 37,Turning & Milling - Machine 8,2012-01-30 14:47:00+00:00
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-30 20:04:00+00:00,2012-01-31 06:45:00+00:00,36,Ballnut,ID4794,D,11,0,0,0,641.0,Case 37,Turning & Milling - Machine 8,2012-01-30 20:04:00+00:00
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-01-31 07:00:00+00:00,2012-01-31 18:00:00+00:00,36,Ballnut,ID4783,D,23,0,0,0,660.0,Case 37,Turning & Milling - Machine 8,2012-01-31 07:00:00+00:00
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-02-01 07:00:00+00:00,2012-02-01 16:39:00+00:00,36,Ballnut,ID0997,S,0,0,0,0,579.0,Case 37,Turning & Milling - Machine 8,2012-02-01 07:00:00+00:00
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-02-01 16:39:00+00:00,2012-02-01 17:57:00+00:00,36,Ballnut,ID0997,D,13,0,0,0,78.0,Case 37,Turning & Milling - Machine 8,2012-02-01 16:39:00+00:00
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-02-01 21:19:00+00:00,2012-02-02 03:48:00+00:00,36,Ballnut,ID4932,D,23,0,0,0,389.0,Case 37,Turning & Milling - Machine 8,2012-02-01 21:19:00+00:00
Case 37,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-03 08:00:00+00:00,2012-02-03 10:00:00+00:00,36,Ballnut,ID0998,D,36,0,0,0,120.0,Case 37,Flat Grinding - Machine 11,2012-02-03 08:00:00+00:00
Case 37,Turning & Milling Q.C.,Quality Check 1,2012-02-06 07:41:00+00:00,2012-02-06 07:42:00+00:00,36,Ballnut,ID4618,D,36,0,0,0,1.0,Case 37,Turning & Milling Q.C.,2012-02-06 07:41:00+00:00
Case 37,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-12 00:00:00+00:00,2012-02-12 05:00:00+00:00,36,Ballnut,ID0420,D,19,0,0,0,300.0,Case 37,Round Grinding - Machine 3,2012-02-12 00:00:00+00:00
Case 37,Lapping - Machine 1,Machine 1 - Lapping,2012-02-12 12:06:00+00:00,2012-02-12 15:26:00+00:00,36,Ballnut,ID0998,D,36,0,0,0,200.0,Case 37,Lapping - Machine 1,2012-02-12 12:06:00+00:00
Case 37,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-12 20:00:00+00:00,2012-02-12 22:30:00+00:00,36,Ballnut,ID4385,S,0,0,0,0,150.0,Case 37,Round Grinding - Machine 3,2012-02-12 20:00:00+00:00
Case 37,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-12 22:30:00+00:00,2012-02-12 23:30:00+00:00,36,Ballnut,ID4385,D,4,0,0,0,60.0,Case 37,Round Grinding - Machine 3,2012-02-12 22:30:00+00:00
Case 37,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-02-13 07:00:00+00:00,2012-02-13 09:08:00+00:00,36,Ballnut,ID4355,D,8,0,0,0,128.0,Case 37,Round Grinding - Machine 3,2012-02-13 07:00:00+00:00
Case 37,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-21 00:00:00+00:00,2012-02-21 01:15:00+00:00,36,Ballnut,ID4618,D,0,6,0,0,75.0,Case 37,Laser Marking - Machine 7,2012-02-21 00:00:00+00:00
Case 37,Round Grinding - Machine 2,Machine 2 - Round Grinding,2012-02-21 00:00:00+00:00,2012-02-21 01:15:00+00:00,36,Ballnut,ID4618,D,0,5,0,0,75.0,Case 37,Round Grinding - Machine 2,2012-02-21 00:00:00+00:00
Case 37,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-21 13:59:00+00:00,2012-02-21 14:00:00+00:00,36,Ballnut,ID0998,D,25,0,0,0,1.0,Case 37,Laser Marking - Machine 7,2012-02-21 13:59:00+00:00
Case 37,Final Inspection Q.C.,Quality Check 1,2012-02-21 16:17:00+00:00,2012-02-21 16:34:00+00:00,36,Ballnut,ID4618,D,25,0,0,0,17.0,Case 37,Final Inspection Q.C.,2012-02-21 16:17:00+00:00
Case 37,Final Inspection Q.C.,Quality Check 1,2012-02-21 16:18:00+00:00,2012-02-21 16:35:00+00:00,36,Ballnut,ID4618,D,0,0,0,0,17.0,Case 37,Final Inspection Q.C.,2012-02-21 16:18:00+00:00
Case 37,Packing,Packing,2012-02-22 00:00:00+00:00,2012-02-22 01:00:00+00:00,36,Ballnut,ID4820,D,25,0,0,0,60.0,Case 37,Packing,2012-02-22 00:00:00+00:00
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-01 11:29:00+00:00,2012-02-01 16:02:00+00:00,53,Cable Head,ID4167,S,0,0,0,0,273.0,Case 38,Turning & Milling - Machine 4,2012-02-01 11:29:00+00:00
Case 38,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-01 16:02:00+00:00,2012-02-01 16:43:00+00:00,53,Cable Head,ID4429,S,1,0,0,0,41.0,Case 38,Turning & Milling - Machine 5,2012-02-01 16:02:00+00:00
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-01 19:46:00+00:00,2012-02-01 21:18:00+00:00,53,Cable Head,ID4932,S,0,0,0,0,92.0,Case 38,Turning & Milling - Machine 4,2012-02-01 19:46:00+00:00
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-01 21:18:00+00:00,2012-02-01 22:56:00+00:00,53,Cable Head,ID4932,D,2,0,0,0,98.0,Case 38,Turning & Milling - Machine 4,2012-02-01 21:18:00+00:00
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-01 22:57:00+00:00,2012-02-01 23:38:00+00:00,53,Cable Head,ID4932,S,0,0,0,0,41.0,Case 38,Turning & Milling - Machine 4,2012-02-01 22:57:00+00:00
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-01 23:39:00+00:00,2012-02-02 06:44:00+00:00,53,Cable Head,ID4932,D,16,0,0,0,425.0,Case 38,Turning & Milling - Machine 4,2012-02-01 23:39:00+00:00
Case 38,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-02 08:08:00+00:00,2012-02-02 09:23:00+00:00,53,Cable Head,ID0997,D,0,0,0,0,75.0,Case 38,Turning & Milling - Machine 5,2012-02-02 08:08:00+00:00
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-02 08:09:00+00:00,2012-02-02 09:13:00+00:00,53,Cable Head,ID0997,D,2,0,0,0,64.0,Case 38,Turning & Milling - Machine 4,2012-02-02 08:09:00+00:00
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-02 09:23:00+00:00,2012-02-02 16:08:00+00:00,53,Cable Head,ID4167,D,14,0,0,0,405.0,Case 38,Turning & Milling - Machine 4,2012-02-02 09:23:00+00:00
Case 38,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-02 16:14:00+00:00,2012-02-02 19:44:00+00:00,53,Cable Head,ID4429,D,8,0,0,0,210.0,Case 38,Turning & Milling - Machine 5,2012-02-02 16:14:00+00:00
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-02 19:47:00+00:00,2012-02-03 00:06:00+00:00,53,Cable Head,ID4932,D,10,0,0,0,259.0,Case 38,Turning & Milling - Machine 4,2012-02-02 19:47:00+00:00
Case 38,Turning & Milling Q.C.,Quality Check 1,2012-02-05 09:28:00+00:00,2012-02-05 11:29:00+00:00,53,Cable Head,ID4493,D,53,0,0,0,121.0,Case 38,Turning & Milling Q.C.,2012-02-05 09:28:00+00:00
Case 38,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-06 08:20:00+00:00,2012-02-06 09:39:00+00:00,53,Cable Head,ID0998,D,53,0,0,0,79.0,Case 38,Laser Marking - Machine 7,2012-02-06 08:20:00+00:00
Case 38,Lapping - Machine 1,Machine 1 - Lapping,2012-03-04 00:00:00+00:00,2012-03-04 01:15:00+00:00,53,Cable Head,ID4882,D,0,0,0,0,75.0,Case 38,Lapping - Machine 1,2012-03-04 00:00:00+00:00
Case 38,Lapping - Machine 1,Machine 1 - Lapping,2012-03-04 11:34:00+00:00,2012-03-04 16:56:00+00:00,53,Cable Head,ID0998,D,53,0,0,0,322.0,Case 38,Lapping - Machine 1,2012-03-04 11:34:00+00:00
Case 38,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-04 16:24:00+00:00,2012-03-04 17:56:00+00:00,53,Cable Head,ID4385,S,0,0,0,0,92.0,Case 38,Round Grinding - Machine 3,2012-03-04 16:24:00+00:00
Case 38,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-04 20:26:00+00:00,2012-03-05 07:11:00+00:00,53,Cable Head,ID4445,D,30,0,0,0,645.0,Case 38,Round Grinding - Machine 3,2012-03-04 20:26:00+00:00
Case 38,Round Grinding - Machine 3,Machine 3 - Round Grinding,2012-03-05 07:10:00+00:00,2012-03-05 15:45:00+00:00,53,Cable Head,ID4385,D,23,0,0,0,515.0,Case 38,Round Grinding - Machine 3,2012-03-05 07:10:00+00:00
Case 38,Final Inspection Q.C.,Quality Check 1,2012-03-09 07:25:00+00:00,2012-03-09 12:03:00+00:00,53,Cable Head,ID4493,D,0,0,0,0,278.0,Case 38,Final Inspection Q.C.,2012-03-09 07:25:00+00:00
Case 38,Final Inspection Q.C.,Quality Check 1,2012-03-13 16:44:00+00:00,2012-03-13 17:44:00+00:00,53,Cable Head,ID4493,D,0,2,0,0,60.0,Case 38,Final Inspection Q.C.,2012-03-13 16:44:00+00:00
Case 38,Packing,Packing,2012-03-14 00:00:00+00:00,2012-03-14 01:00:00+00:00,53,Cable Head,ID4820,D,50,0,0,0,60.0,Case 38,Packing,2012-03-14 00:00:00+00:00
Case 38,Final Inspection Q.C.,Quality Check 1,2012-03-14 06:53:00+00:00,2012-03-14 06:54:00+00:00,53,Cable Head,ID4493,D,50,0,0,0,1.0,Case 38,Final Inspection Q.C.,2012-03-14 06:53:00+00:00
Case 38,Packing,Packing,2012-03-28 00:00:00+00:00,2012-03-28 01:00:00+00:00,53,Cable Head,ID4820,D,1,0,0,0,60.0,Case 38,Packing,2012-03-28 00:00:00+00:00
Case 38,Grinding Rework - Machine 27,Machine 27 - Grinding,2012-03-28 10:05:00+00:00,2012-03-28 11:27:00+00:00,53,Cable Head,ID4872,D,0,0,0,0,82.0,Case 38,Grinding Rework - Machine 27,2012-03-28 10:05:00+00:00
Case 38,Final Inspection Q.C.,Quality Check 1,2012-03-28 10:36:00+00:00,2012-03-28 11:51:00+00:00,53,Cable Head,ID4493,D,1,0,0,0,75.0,Case 38,Final Inspection Q.C.,2012-03-28 10:36:00+00:00
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-13 07:39:00+00:00,2012-02-13 15:22:00+00:00,10,Spur Gear,ID4641,S,1,0,0,0,463.0,Case 39,Turning & Milling - Machine 10,2012-02-13 07:39:00+00:00
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-14 07:53:00+00:00,2012-02-14 11:01:00+00:00,10,Spur Gear,ID4641,S,1,0,0,0,188.0,Case 39,Turning & Milling - Machine 10,2012-02-14 07:53:00+00:00
Case 39,Turning & Milling Q.C.,Quality Check 1,2012-02-14 09:00:00+00:00,2012-02-14 10:13:00+00:00,10,Spur Gear,ID4287,D,0,0,0,0,73.0,Case 39,Turning & Milling Q.C.,2012-02-14 09:00:00+00:00
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-14 11:02:00+00:00,2012-02-14 14:10:00+00:00,10,Spur Gear,ID4641,D,8,0,0,0,188.0,Case 39,Turning & Milling - Machine 10,2012-02-14 11:02:00+00:00
Case 39,Turning & Milling Q.C.,Quality Check 1,2012-02-14 13:20:00+00:00,2012-02-14 14:10:00+00:00,10,Spur Gear,ID4287,D,10,0,0,0,50.0,Case 39,Turning & Milling Q.C.,2012-02-14 13:20:00+00:00
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-14 14:10:00+00:00,2012-02-14 15:53:00+00:00,10,Spur Gear,ID4641,S,0,0,0,0,103.0,Case 39,Turning & Milling - Machine 10,2012-02-14 14:10:00+00:00
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-14 16:23:00+00:00,2012-02-14 21:23:00+00:00,10,Spur Gear,ID4132,S,2,0,0,0,300.0,Case 39,Turning & Milling - Machine 10,2012-02-14 16:23:00+00:00
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-15 07:49:00+00:00,2012-02-15 08:12:00+00:00,10,Spur Gear,ID4641,D,0,0,0,0,23.0,Case 39,Turning & Milling - Machine 10,2012-02-15 07:49:00+00:00
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2012-02-15 09:47:00+00:00,2012-02-15 15:23:00+00:00,10,Spur Gear,ID4641,D,8,0,0,0,336.0,Case 39,Turning & Milling - Machine 10,2012-02-15 09:47:00+00:00
Case 39,Turning & Milling Q.C.,Quality Check 1,2012-02-15 11:16:00+00:00,2012-02-15 12:50:00+00:00,10,Spur Gear,ID4287,D,0,0,0,0,94.0,Case 39,Turning & Milling Q.C.,2012-02-15 11:16:00+00:00
Case 39,Turning & Milling Q.C.,Quality Check 1,2012-02-16 09:00:00+00:00,2012-02-16 10:29:00+00:00,10,Spur Gear,ID4287,D,10,0,0,0,89.0,Case 39,Turning & Milling Q.C.,2012-02-16 09:00:00+00:00
Case 39,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-16 11:04:00+00:00,2012-02-16 11:26:00+00:00,10,Spur Gear,ID0998,D,10,0,0,0,22.0,Case 39,Laser Marking - Machine 7,2012-02-16 11:04:00+00:00
Case 39,Round Grinding - Q.C.,Quality Check 1,2012-02-19 15:00:00+00:00,2012-02-19 16:07:00+00:00,10,Spur Gear,ID4287,S,0,0,0,0,67.0,Case 39,Round Grinding - Q.C.,2012-02-19 15:00:00+00:00
