case:concept:name,concept:name,Resource,time:timestamp,Complete Timestamp,case:Work Order Qty,case:Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework,Event Start Hour,Event Start Day,Event Start Month,Event Start Day of Week,Time Gap Between Events,Cumulative Qty Completed,Cumulative Qty Rejected,Cumulative Qty for MRB,Has Rejections,Total Events Per Case,Unique Activities Count,Unique Resources Count,Event Completion Time (minutes),case:Total Duration,Case Remaining Time (minutes)
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-15 16:29:00,2012-03-15 23:59:00,260,Cable Head,ID4429,S,2,0,0,0,16,15,3,3,0.0,2,0,0,0,8,1,1,450.0,2430.0,2430.0
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-16 00:20:00,2012-03-16 07:00:00,260,Cable Head,ID4932,D,37,0,0,0,0,16,3,4,471.0,39,0,0,0,8,1,1,400.0,2430.0,1980.0
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-16 07:10:00,2012-03-16 12:49:00,260,Cable Head,ID4529,D,30,0,0,0,7,16,3,4,410.0,69,0,0,0,8,1,1,339.0,2430.0,1580.0
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-17 08:23:00,2012-03-17 15:00:00,260,Cable Head,ID4932,D,52,0,0,0,8,17,3,5,1513.0,121,0,0,0,8,1,1,397.0,2430.0,1241.0
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-18 13:22:00,2012-03-18 16:04:00,260,Cable Head,ID4932,D,6,0,0,0,13,18,3,6,1739.0,127,0,0,0,8,1,1,162.0,2430.0,844.0
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-18 16:40:00,2012-03-18 17:59:00,260,Cable Head,ID4429,D,12,0,0,0,16,18,3,6,198.0,139,0,0,0,8,1,1,79.0,2430.0,682.0
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-18 20:07:00,2012-03-18 20:08:00,260,Cable Head,ID4529,D,0,0,0,0,20,18,3,6,207.0,139,0,0,0,8,1,1,1.0,2430.0,603.0
Case 64,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-03-18 20:08:00,2012-03-19 06:10:00,260,Cable Head,ID4529,D,70,0,0,0,20,18,3,6,1.0,209,0,0,0,8,1,1,602.0,2430.0,602.0
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-22 07:00:00,2012-03-22 08:00:00,500,Bearing,ID3846,D,5,0,0,0,7,22,3,3,0.0,5,0,0,0,6,2,2,60.0,1372.0,1372.0
Case 65,Turning & Milling Q.C.,Quality Check 1,2012-03-22 11:08:00,2012-03-22 11:59:00,500,Bearing,ID4618,D,0,0,0,0,11,22,3,3,248.0,5,0,0,0,6,2,2,51.0,1372.0,1312.0
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-29 10:58:00,2012-03-29 16:02:00,500,Bearing,ID4641,D,20,0,0,0,10,29,3,3,10070.0,25,0,0,0,6,2,2,304.0,1372.0,1261.0
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-29 16:43:00,2012-03-29 23:41:00,500,Bearing,ID3846,D,31,0,0,0,16,29,3,3,345.0,56,0,0,0,6,2,2,418.0,1372.0,957.0
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-29 23:55:00,2012-03-30 05:54:00,500,Bearing,ID4794,D,23,0,0,0,23,29,3,3,432.0,79,0,0,0,6,2,2,359.0,1372.0,539.0
Case 65,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-30 09:00:00,2012-03-30 12:00:00,500,Bearing,ID0937,D,8,0,0,0,9,30,3,4,545.0,87,0,0,0,6,2,2,180.0,1372.0,180.0
Case 66,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-19 10:18:00,2012-02-19 10:58:00,10,Ring,ID4219,S,1,0,0,0,10,19,2,6,0.0,1,0,0,0,11,8,7,40.0,1012.0,1012.0
Case 66,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-19 10:59:00,2012-02-19 13:26:00,10,Ring,ID4219,D,9,0,0,0,10,19,2,6,41.0,10,0,0,0,11,8,7,147.0,1012.0,972.0
Case 66,Turning Q.C.,Quality Check 1,2012-02-19 15:52:00,2012-02-19 15:53:00,10,Ring,ID4618,D,10,0,0,0,15,19,2,6,293.0,20,0,0,0,11,8,7,1.0,1012.0,825.0
Case 66,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-02-20 10:24:00,2012-02-20 11:21:00,10,Ring,ID0998,D,10,0,0,0,10,20,2,0,1112.0,30,0,0,0,11,8,7,57.0,1012.0,824.0
Case 66,Lapping - Machine 1,Machine 1 - Lapping,2012-03-01 11:51:00,2012-03-01 13:58:00,10,Ring,ID0998,D,10,0,0,0,11,1,3,3,14487.0,40,0,0,0,11,8,7,127.0,1012.0,767.0
Case 66,Wire Cut - Machine 18,Machine 18 - Wire Cutting,2012-03-08 04:30:00,2012-03-08 07:00:00,10,Ring,ID4861,D,10,0,0,0,4,8,3,3,9639.0,50,0,0,0,11,8,7,150.0,1012.0,640.0
Case 66,Turning Q.C.,Quality Check 1,2012-03-08 12:28:00,2012-03-08 15:53:00,10,Ring,ID4618,D,0,0,0,0,12,8,3,3,478.0,50,0,0,0,11,8,7,205.0,1012.0,490.0
Case 66,Lapping - Machine 1,Machine 1 - Lapping,2012-03-09 12:55:00,2012-03-09 14:10:00,10,Ring,ID0998,D,10,0,0,0,12,9,3,4,1467.0,60,0,0,0,11,8,7,75.0,1012.0,285.0
Case 66,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-09 12:55:00,2012-03-09 14:10:00,10,Ring,ID0998,D,10,0,0,0,12,9,3,4,0.0,70,0,0,0,11,8,7,75.0,1012.0,210.0
Case 66,Packing,Packing,2012-03-11 00:00:00,2012-03-11 01:00:00,10,Ring,ID4820,D,10,0,0,0,0,11,3,6,2105.0,80,0,0,0,11,8,7,60.0,1012.0,135.0
Case 66,Final Inspection Q.C.,Quality Check 1,2012-03-11 08:11:00,2012-03-11 09:26:00,10,Ring,ID4618,D,10,0,0,0,8,11,3,6,491.0,90,0,0,0,11,8,7,75.0,1012.0,75.0
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-02 19:46:00,2012-02-02 22:53:00,150,Cable Head,ID4429,S,1,0,0,0,19,2,2,3,0.0,1,0,0,0,23,6,6,187.0,5616.0,5616.0
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-02 21:55:00,2012-02-02 23:39:00,150,Cable Head,ID4429,D,12,0,0,0,21,2,2,3,129.0,13,0,0,0,23,6,6,104.0,5616.0,5429.0
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-02 23:46:00,2012-02-03 07:02:00,150,Cable Head,ID4932,D,48,0,0,0,23,2,2,3,111.0,61,0,0,0,23,6,6,436.0,5616.0,5325.0
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-03 01:00:00,2012-02-03 07:00:00,150,Cable Head,ID4932,S,0,0,0,0,1,3,2,4,74.0,61,0,0,0,23,6,6,360.0,5616.0,4889.0
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-03 07:16:00,2012-02-03 12:50:00,150,Cable Head,ID4167,D,39,0,0,0,7,3,2,4,376.0,100,0,0,0,23,6,6,334.0,5616.0,4529.0
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2012-02-03 12:50:00,2012-02-03 20:30:00,150,Cable Head,ID4932,D,50,0,0,0,12,3,2,4,334.0,150,0,0,0,23,6,6,460.0,5616.0,4195.0
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-04 23:24:00,2012-02-05 06:38:00,150,Cable Head,ID4641,D,23,0,0,0,23,4,2,5,2074.0,173,0,0,0,23,6,6,434.0,5616.0,3735.0
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-05 06:51:00,2012-02-05 15:52:00,150,Cable Head,ID4932,D,32,0,0,0,6,5,2,6,447.0,205,0,0,0,23,6,6,541.0,5616.0,3301.0
Case 67,Turning & Milling Q.C.,Quality Check 1,2012-02-05 07:00:00,2012-02-05 08:40:00,150,Cable Head,ID4163,D,0,0,0,0,7,5,2,6,9.0,205,0,0,0,23,6,6,100.0,5616.0,2760.0
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-05 15:56:00,2012-02-05 23:53:00,150,Cable Head,ID4167,D,23,0,0,0,15,5,2,6,536.0,228,0,0,0,23,6,6,477.0,5616.0,2660.0
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-05 23:57:00,2012-02-06 03:41:00,150,Cable Head,ID4529,D,11,0,0,0,23,5,2,6,481.0,239,0,0,0,23,6,6,224.0,5616.0,2183.0
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-06 03:36:00,2012-02-06 06:36:00,150,Cable Head,ID0997,D,9,0,0,0,3,6,2,0,219.0,248,0,0,0,23,6,6,180.0,5616.0,1959.0
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-06 07:01:00,2012-02-06 11:49:00,150,Cable Head,ID4932,D,14,0,0,0,7,6,2,0,205.0,262,0,0,0,23,6,6,288.0,5616.0,1779.0
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-06 12:10:00,2012-02-06 15:59:00,150,Cable Head,ID4932,D,12,0,0,0,12,6,2,0,309.0,274,0,0,0,23,6,6,229.0,5616.0,1491.0
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-06 17:12:00,2012-02-06 20:16:00,150,Cable Head,ID4167,D,13,0,0,0,17,6,2,0,302.0,287,0,0,0,23,6,6,184.0,5616.0,1262.0
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-02-06 20:16:00,2012-02-07 02:27:00,150,Cable Head,ID4529,D,13,0,0,0,20,6,2,0,184.0,300,0,0,0,23,6,6,371.0,5616.0,1078.0
Case 67,Turning & Milling Q.C.,Quality Check 1,2012-02-07 09:00:00,2012-02-07 12:10:00,150,Cable Head,ID4163,D,148,0,0,0,9,7,2,1,764.0,448,0,0,0,23,6,6,190.0,5616.0,707.0
Case 67,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-08 09:05:00,2012-02-08 09:33:00,150,Cable Head,ID3846,D,56,0,0,0,9,8,2,2,1445.0,504,0,0,0,23,6,6,28.0,5616.0,517.0
Case 67,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-02-08 11:00:00,2012-02-08 13:39:00,150,Cable Head,ID0998,D,92,0,0,0,11,8,2,2,115.0,596,0,0,0,23,6,6,159.0,5616.0,489.0
Case 67,Lapping - Machine 1,Machine 1 - Lapping,2012-03-27 00:00:00,2012-03-27 01:15:00,150,Cable Head,ID4882,D,0,0,0,0,0,27,3,1,68460.0,596,0,0,0,23,6,6,75.0,5616.0,330.0
Case 67,Grinding Rework,Machine 11 - Grinding,2012-03-27 11:49:00,2012-03-27 13:25:00,150,Cable Head,ID4882,D,0,0,0,0,11,27,3,1,709.0,596,0,0,0,23,6,6,96.0,5616.0,255.0
Case 67,Grinding Rework,Machine 11 - Grinding,2012-03-27 13:25:00,2012-03-27 13:26:00,150,Cable Head,ID4882,D,10,0,0,0,13,27,3,1,96.0,606,0,0,0,23,6,6,1.0,5616.0,159.0
Case 67,Lapping - Machine 1,Machine 1 - Lapping,2012-03-27 13:27:00,2012-03-27 16:05:00,150,Cable Head,ID0998,D,38,0,0,0,13,27,3,1,2.0,644,0,0,0,23,6,6,158.0,5616.0,158.0
Case 68,Turning - Machine 21,Machine 21 - Turning,2012-02-27 10:30:00,2012-02-27 15:00:00,6,Spur Gear,ID4442,D,6,0,0,0,10,27,2,0,0.0,6,0,0,0,5,4,4,270.0,511.0,511.0
Case 68,Turning - Machine 8,Machine 8 - Turning & Milling,2012-02-27 16:00:00,2012-02-27 17:00:00,6,Spur Gear,ID3718,D,0,0,0,0,16,27,2,0,330.0,6,0,0,0,5,4,4,60.0,511.0,241.0
Case 68,Final Inspection Q.C.,Quality Check 1,2012-02-28 07:09:00,2012-02-28 08:40:00,6,Spur Gear,ID4287,D,0,0,0,0,7,28,2,1,909.0,6,0,0,0,5,4,4,91.0,511.0,181.0
Case 68,Packing,Packing,2012-02-29 00:00:00,2012-02-29 01:00:00,6,Spur Gear,ID4820,D,6,0,0,0,0,29,2,2,1011.0,12,0,0,0,5,4,4,60.0,511.0,90.0
Case 68,Final Inspection Q.C.,Quality Check 1,2012-02-29 14:00:00,2012-02-29 14:30:00,6,Spur Gear,ID4287,D,6,0,0,0,14,29,2,2,840.0,18,0,0,0,5,4,4,30.0,511.0,30.0
Case 69,Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-13 07:58:00,2012-03-13 15:57:00,5,Ballnut,ID0997,S,5,0,0,0,7,13,3,1,0.0,5,0,0,0,3,3,3,479.0,614.0,614.0
Case 69,Packing,Packing,2012-03-20 00:00:00,2012-03-20 01:00:00,5,Ballnut,ID4820,D,5,0,0,0,0,20,3,1,9602.0,10,0,0,0,3,3,3,60.0,614.0,135.0
Case 69,Final Inspection Q.C.,Quality Check 1,2012-03-20 09:43:00,2012-03-20 10:58:00,5,Ballnut,ID4618,D,5,0,0,0,9,20,3,1,583.0,15,0,0,0,3,3,3,75.0,614.0,75.0
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-11 11:48:00,2012-03-11 19:35:00,8,Bearing,ID4167,S,0,0,0,0,11,11,3,6,0.0,0,0,0,0,13,8,6,467.0,1807.0,1807.0
Case 7,Setup - Machine 4,Machine 4 - Turning & Milling,2012-03-11 19:37:00,2012-03-11 21:30:00,8,Bearing,ID4932,S,0,0,0,0,19,11,3,6,469.0,0,0,0,0,13,8,6,113.0,1807.0,1340.0
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-12 07:53:00,2012-03-12 16:02:00,8,Bearing,ID4167,S,1,0,0,0,7,12,3,0,736.0,1,0,0,0,13,8,6,489.0,1807.0,1227.0
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-12 17:17:00,2012-03-12 19:44:00,8,Bearing,ID4429,D,5,0,0,0,17,12,3,0,564.0,6,0,0,0,13,8,6,147.0,1807.0,738.0
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-12 19:48:00,2012-03-12 20:24:00,8,Bearing,ID4932,S,0,0,0,0,19,12,3,0,151.0,6,0,0,0,13,8,6,36.0,1807.0,591.0
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2012-03-12 20:25:00,2012-03-12 21:10:00,8,Bearing,ID4932,D,2,0,0,0,20,12,3,0,37.0,8,0,0,0,13,8,6,45.0,1807.0,555.0
Case 7,Turning & Milling Q.C.,Quality Check 1,2012-03-13 09:19:00,2012-03-13 09:20:00,8,Bearing,ID4618,D,8,0,0,0,9,13,3,1,774.0,16,0,0,0,13,8,6,1.0,1807.0,510.0
Case 7,Flat Grinding - Machine 11,Machine 11 - Grinding,2012-03-14 15:58:00,2012-03-14 17:13:00,8,Bearing,ID0998,D,8,0,0,0,15,14,3,2,1839.0,24,0,0,0,13,8,6,75.0,1807.0,509.0
Case 7,Lapping - Machine 1,Machine 1 - Lapping,2012-03-14 15:58:00,2012-03-14 17:13:00,8,Bearing,ID0998,D,8,0,0,0,15,14,3,2,0.0,32,0,0,0,13,8,6,75.0,1807.0,434.0
Case 7,Laser Marking - Machine 7,Machine 7- Laser Marking,2012-03-14 15:59:00,2012-03-14 17:14:00,8,Bearing,ID0998,D,8,0,0,0,15,14,3,2,1.0,40,0,0,0,13,8,6,75.0,1807.0,359.0
Case 7,Final Inspection Q.C.,Quality Check 1,2012-03-14 17:02:00,2012-03-14 17:58:00,8,Bearing,ID4618,D,0,0,0,0,17,14,3,2,63.0,40,0,0,0,13,8,6,56.0,1807.0,284.0
Case 7,Final Inspection Q.C.,Quality Check 1,2012-03-15 06:58:00,2012-03-15 09:46:00,8,Bearing,ID4618,D,8,0,0,0,6,15,3,3,836.0,48,0,0,0,13,8,6,168.0,1807.0,228.0
Case 7,Packing,Packing,2012-03-16 00:00:00,2012-03-16 01:00:00,8,Bearing,ID4820,D,8,0,0,0,0,16,3,4,1022.0,56,0,0,0,13,8,6,60.0,1807.0,60.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-21 07:05:00,2012-02-21 18:06:00,33,Spindle,ID3846,S,0,0,0,0,7,21,2,1,0.0,0,0,0,0,75,6,5,661.0,22113.0,22113.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-21 09:22:00,2012-02-21 18:05:00,33,Spindle,ID3846,B,0,0,0,0,9,21,2,1,137.0,0,0,0,0,75,6,5,523.0,22113.0,21452.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-22 08:04:00,2012-02-22 13:29:00,33,Spindle,ID3846,S,1,0,0,0,8,22,2,2,1362.0,1,0,0,0,75,6,5,325.0,22113.0,20929.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-22 13:31:00,2012-02-22 16:08:00,33,Spindle,ID3846,S,0,0,0,0,13,22,2,2,327.0,1,0,0,0,75,6,5,157.0,22113.0,20604.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-23 07:11:00,2012-02-23 11:14:00,33,Spindle,ID3846,S,1,0,0,0,7,23,2,3,1060.0,2,0,0,0,75,6,5,243.0,22113.0,20447.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-23 11:13:00,2012-02-23 15:38:00,33,Spindle,ID3846,D,7,0,0,0,11,23,2,3,242.0,9,0,0,0,75,6,5,265.0,22113.0,20204.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-23 20:51:00,2012-02-24 06:34:00,33,Spindle,ID4641,D,16,0,0,0,20,23,2,3,578.0,25,0,0,0,75,6,5,583.0,22113.0,19939.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-25 22:02:00,2012-02-26 03:21:00,33,Spindle,ID3846,D,8,0,0,0,22,25,2,5,2951.0,33,0,0,0,75,6,5,319.0,22113.0,19356.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-26 03:57:00,2012-02-26 07:00:00,33,Spindle,ID3846,S,0,0,0,0,3,26,2,6,355.0,33,0,0,0,75,6,5,183.0,22113.0,19037.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-26 09:46:00,2012-02-26 15:57:00,33,Spindle,ID4641,S,0,0,0,0,9,26,2,6,349.0,33,0,0,0,75,6,5,371.0,22113.0,18854.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-02-26 16:44:00,2012-02-26 17:00:00,33,Spindle,ID4287,S,0,0,0,0,16,26,2,6,418.0,33,0,0,0,75,6,5,16.0,22113.0,18483.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-02-26 17:01:00,2012-02-26 18:00:00,33,Spindle,ID4287,S,0,0,0,0,17,26,2,6,17.0,33,0,0,0,75,6,5,59.0,22113.0,18467.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-26 18:31:00,2012-02-26 20:35:00,33,Spindle,ID3846,S,0,0,0,0,18,26,2,6,90.0,33,0,0,0,75,6,5,124.0,22113.0,18408.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-02-27 10:30:00,2012-02-27 15:50:00,33,Spindle,ID4287,S,0,0,0,0,10,27,2,0,959.0,33,0,0,0,75,6,5,320.0,22113.0,18284.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-27 17:13:00,2012-02-27 23:45:00,33,Spindle,ID3846,S,1,0,0,0,17,27,2,0,403.0,34,0,0,0,75,6,5,392.0,22113.0,17964.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-02-28 09:00:00,2012-02-28 13:20:00,33,Spindle,ID4287,D,0,1,0,0,9,28,2,1,947.0,34,1,0,1,75,6,5,260.0,22113.0,17572.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-28 16:13:00,2012-02-28 23:39:00,33,Spindle,ID3846,S,1,0,0,0,16,28,2,1,433.0,35,1,0,0,75,6,5,446.0,22113.0,17312.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-29 07:56:00,2012-02-29 15:27:00,33,Spindle,ID4641,S,1,0,0,0,7,29,2,2,943.0,36,1,0,0,75,6,5,451.0,22113.0,16866.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-02-29 09:00:00,2012-02-29 11:26:00,33,Spindle,ID4287,D,0,0,0,0,9,29,2,2,64.0,36,1,0,0,75,6,5,146.0,22113.0,16415.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-29 15:27:00,2012-02-29 16:01:00,33,Spindle,ID4641,D,0,0,0,0,15,29,2,2,387.0,36,1,0,0,75,6,5,34.0,22113.0,16269.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-02-29 16:05:00,2012-02-29 17:20:00,33,Spindle,ID3846,D,0,0,0,0,16,29,2,2,38.0,36,1,0,0,75,6,5,75.0,22113.0,16235.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-01 07:00:00,2012-03-01 10:47:00,33,Spindle,ID4641,D,0,0,0,0,7,1,3,3,895.0,36,1,0,0,75,6,5,227.0,22113.0,16160.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-01 07:01:00,2012-03-01 15:44:00,33,Spindle,ID4641,D,9,0,0,0,7,1,3,3,1.0,45,1,0,0,75,6,5,523.0,22113.0,15933.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-04 09:00:00,2012-03-04 15:50:00,33,Spindle,ID4287,D,0,0,0,0,9,4,3,6,4439.0,45,1,0,0,75,6,5,410.0,22113.0,15410.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-04 20:49:00,2012-03-04 23:37:00,33,Spindle,ID4641,S,1,0,0,0,20,4,3,6,709.0,46,1,0,0,75,6,5,168.0,22113.0,15000.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-04 23:38:00,2012-03-05 06:55:00,33,Spindle,ID4641,D,8,0,0,0,23,4,3,6,169.0,54,1,0,0,75,6,5,437.0,22113.0,14832.0
Case 70,Fix EDM,Machine 17 - Sinking,2012-03-04 23:59:00,2012-03-05 02:00:00,33,Spindle,ID4861,D,2,0,0,0,23,4,3,6,21.0,56,1,0,0,75,6,5,121.0,22113.0,14395.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-05 07:06:00,2012-03-05 16:05:00,33,Spindle,ID4287,D,15,0,0,0,7,5,3,0,427.0,71,1,0,0,75,6,5,539.0,22113.0,14274.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-05 07:49:00,2012-03-05 15:55:00,33,Spindle,ID4132,D,5,0,0,0,7,5,3,0,43.0,76,1,0,0,75,6,5,486.0,22113.0,13735.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-05 20:34:00,2012-03-06 02:39:00,33,Spindle,ID4641,D,7,0,0,0,20,5,3,0,765.0,83,1,0,0,75,6,5,365.0,22113.0,13249.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-06 00:00:00,2012-03-06 01:15:00,33,Spindle,ID0937,D,30,0,0,0,0,6,3,1,206.0,113,1,0,0,75,6,5,75.0,22113.0,12884.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-06 04:00:00,2012-03-06 06:00:00,33,Spindle,ID4641,S,0,0,0,0,4,6,3,1,240.0,113,1,0,0,75,6,5,120.0,22113.0,12809.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-06 07:00:00,2012-03-06 15:04:00,33,Spindle,ID4287,D,15,2,0,0,7,6,3,1,180.0,128,3,0,1,75,6,5,484.0,22113.0,12689.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-06 07:00:00,2012-03-06 08:40:00,33,Spindle,ID4132,S,1,0,0,0,7,6,3,1,0.0,129,3,0,0,75,6,5,100.0,22113.0,12205.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-06 13:20:00,2012-03-06 14:00:00,33,Spindle,ID4287,S,0,0,0,0,13,6,3,1,380.0,129,3,0,0,75,6,5,40.0,22113.0,12105.0
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,2012-03-06 21:01:00,2012-03-07 03:37:00,33,Spindle,ID4641,D,29,0,0,0,21,6,3,1,461.0,158,3,0,0,75,6,5,396.0,22113.0,12065.0
Case 70,Fix EDM,Machine 17 - Sinking,2012-03-07 04:00:00,2012-03-07 05:00:00,33,Spindle,ID4861,D,1,0,0,0,4,7,3,2,419.0,159,3,0,0,75,6,5,60.0,22113.0,11669.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-07 06:57:00,2012-03-07 07:25:00,33,Spindle,ID4287,D,30,0,0,0,6,7,3,2,177.0,189,3,0,0,75,6,5,28.0,22113.0,11609.0
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-19 07:49:00,2012-03-19 20:00:00,33,Spindle,ID4219,S,0,0,0,0,7,19,3,0,17332.0,189,3,0,0,75,6,5,731.0,22113.0,11581.0
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-20 07:00:00,2012-03-20 18:30:00,33,Spindle,ID4219,S,0,0,0,0,7,20,3,1,1391.0,189,3,0,0,75,6,5,690.0,22113.0,10850.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-20 10:02:00,2012-03-20 11:35:00,33,Spindle,ID4287,D,0,0,0,0,10,20,3,1,182.0,189,3,0,0,75,6,5,93.0,22113.0,10160.0
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-20 19:28:00,2012-03-20 23:50:00,33,Spindle,ID0997,D,2,0,0,0,19,20,3,1,566.0,191,3,0,0,75,6,5,262.0,22113.0,10067.0
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-21 07:16:00,2012-03-21 15:37:00,33,Spindle,ID4219,D,3,0,0,0,7,21,3,2,708.0,194,3,0,0,75,6,5,501.0,22113.0,9805.0
Case 70,Turning & Milling Q.C.,Quality Check 1,2012-03-21 10:00:00,2012-03-21 10:56:00,33,Spindle,ID4287,D,2,0,0,0,10,21,3,2,164.0,196,3,0,0,75,6,5,56.0,22113.0,9304.0
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-21 20:37:00,2012-03-22 06:44:00,33,Spindle,ID0997,D,7,0,0,0,20,21,3,2,637.0,203,3,0,0,75,6,5,607.0,22113.0,9248.0
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2012-03-22 07:33:00,2012-03-22 12:42:00,33,Spindle,ID4219,B,0,0,0,0,7,22,3,3,656.0,203,3,0,0,75,6,5,309.0,22113.0,8641.0
Case 70,Turning Q.C.,Quality Check 1,2012-03-22 09:30:00,2012-03-22 10:30:00,33,Spindle,ID4287,S,0,0,0,0,9,22,3,3,117.0,203,3,0,0,75,6,5,60.0,22113.0,8332.0
