Case ID,Activity,Last Qty Completed,Last Qty Rejected,Completion Time (minutes)
Case 75,Round Grinding - Machine 12,0,0,240.0
Case 75,Round Grinding - Machine 12,10,0,160.0
Case 75,Packing,9,0,60.0
Case 75,Final Inspection Q.C.,9,1,50.0
Case 76,Round Grinding - Machine 12,4,0,30.0
Case 76,Packing,4,0,60.0
Case 76,Final Inspection Q.C.,4,0,61.0
Case 77,Turning & Milling - Machine 9,0,0,386.0
Case 77,Turning & Milling - Machine 9,0,0,316.0
Case 77,Turning & Milling - Machine 9,0,0,456.0
Case 77,Turning & Milling - Machine 9,0,0,438.0
Case 77,Turning & Milling - Machine 9,3,0,265.0
Case 77,Turning & Milling - Machine 9,7,0,636.0
Case 77,Turning & Milling Q.C.,39,1,180.0
Case 77,Turning & Milling - Machine 9,7,0,605.0
Case 77,Turning & Milling - Machine 9,10,0,651.0
Case 77,Turning & Milling - Machine 9,11,0,615.0
Case 77,Turning & Milling - Machine 9,2,0,130.0
Case 77,Turning & Milling - Machine 10,2,0,382.0
Case 77,Turning & Milling - Machine 10,1,0,223.0
Case 77,Round Grinding - Machine 3,0,0,90.0
Case 77,Turning & Milling - Machine 10,6,0,390.0
Case 77,Round Grinding - Machine 3,14,0,270.0
Case 77,Turning & Milling - Machine 10,12,0,370.0
Case 77,Turning & Milling Q.C.,38,1,51.0
Case 77,Laser Marking - Machine 7,38,0,75.0
Case 77,Round Grinding - Machine 12,1,0,100.0
Case 77,Flat Grinding - Machine 11,5,0,1.0
Case 77,Lapping - Machine 1,5,0,75.0
Case 77,Flat Grinding - Machine 11,4,0,161.0
Case 77,Round Grinding - Machine 3,1,0,189.0
Case 77,Round Grinding - Machine 12,13,0,342.0
Case 77,Lapping - Machine 1,4,0,75.0
Case 77,Flat Grinding - Machine 11,5,0,272.0
Case 77,Lapping - Machine 1,5,0,273.0
Case 77,Turning & Milling - Machine 10,16,0,635.0
Case 77,Lapping - Machine 1,0,0,214.0
Case 77,Round Grinding - Machine 3,13,0,167.0
Case 77,Turning & Milling - Machine 10,2,0,61.0
Case 77,Round Grinding - Q.C.,0,0,100.0
Case 77,Turning & Milling Q.C.,0,0,100.0
Case 77,Turning - Machine 8,0,0,711.0
Case 77,Turning & Milling - Machine 10,0,0,129.0
Case 77,Flat Grinding - Machine 11,24,0,337.0
Case 77,Round Grinding - Q.C.,0,0,230.0
Case 77,Turning & Milling Q.C.,0,0,230.0
Case 77,Round Grinding - Machine 3,0,0,184.0
Case 77,Round Grinding - Machine 12,0,0,70.0
Case 77,Turning & Milling Q.C.,0,0,285.0
Case 77,Round Grinding - Q.C.,0,0,280.0
Case 77,Round Grinding - Machine 3,0,0,141.0
Case 77,Round Grinding - Machine 12,0,0,131.0
Case 77,Lapping - Machine 1,0,0,1361.0
Case 77,Turning & Milling Q.C.,0,0,260.0
Case 77,Lapping - Machine 1,10,0,327.0
Case 77,Round Grinding - Machine 12,14,0,326.0
Case 77,Packing,13,0,60.0
Case 77,Round Grinding - Q.C.,14,0,100.0
Case 77,Turning - Machine 8,0,0,144.0
Case 77,Final Inspection Q.C.,13,0,56.0
Case 77,Deburring - Manual,13,0,75.0
Case 77,Turning - Machine 8,13,0,1.0
Case 77,Lapping - Machine 1,14,0,2.0
Case 77,Round Grinding - Machine 3,0,0,14.0
Case 77,Round Grinding - Machine 3,1,0,111.0
Case 77,Round Grinding - Machine 12,10,0,154.0
Case 77,Round Grinding - Machine 3,24,0,233.0
Case 77,Round Grinding - Machine 3,0,0,113.0
Case 77,Round Grinding - Machine 3,0,0,64.0
Case 77,Round Grinding - Machine 3,0,0,8.0
Case 77,Turning - Machine 8,0,0,721.0
Case 77,Round Grinding - Machine 3,0,0,460.0
Case 77,Final Inspection Q.C.,0,0,280.0
Case 77,Round Grinding - Machine 3,23,0,200.0
Case 77,Round Grinding - Q.C.,0,0,282.0
Case 77,Turning - Machine 8,0,0,1.0
Case 77,Round Grinding - Q.C.,24,0,100.0
Case 77,Round Grinding - Q.C.,0,0,230.0
Case 77,Deburring - Manual,24,0,407.0
Case 77,Final Inspection Q.C.,24,0,60.0
Case 77,Turning - Machine 8,24,0,1.0
Case 77,Packing,24,0,60.0
Case 77,Final Inspection Q.C.,0,0,122.0
Case 77,Turning - Machine 8,1,0,75.0
Case 77,Deburring - Manual,1,0,75.0
Case 77,Final Inspection Q.C.,0,0,100.0
Case 78,Turning & Milling - Machine 5,2,0,207.0
Case 78,Turning & Milling - Machine 5,12,0,105.0
Case 78,Turning & Milling - Machine 5,64,0,392.0
Case 78,Turning & Milling - Machine 5,65,0,531.0
Case 78,Turning & Milling - Machine 5,17,0,185.0
Case 78,Turning & Milling - Machine 5,0,0,194.0
Case 78,Turning & Milling - Machine 5,1,0,228.0
Case 78,Turning & Milling - Machine 5,8,0,147.0
Case 78,Turning & Milling - Machine 5,15,0,2.0
Case 78,Turning & Milling - Machine 5,4,0,60.0
Case 78,Turning & Milling - Machine 5,16,0,45.0
Case 78,Turning & Milling Q.C.,0,0,75.0
Case 78,Turning & Milling Q.C.,0,0,49.0
Case 78,Turning & Milling Q.C.,48,0,27.0
Case 78,Turning & Milling - Machine 5,47,0,461.0
Case 78,Laser Marking - Machine 7,48,0,75.0
Case 78,Turning & Milling - Machine 5,4,0,281.0
Case 78,Turning & Milling - Machine 5,0,0,1.0
Case 78,Turning & Milling - Machine 5,1,0,336.0
Case 78,Turning & Milling - Machine 5,26,0,304.0
Case 78,Turning & Milling - Machine 5,20,0,299.0
Case 78,Turning & Milling Q.C.,20,0,37.0
Case 78,Turning & Milling - Machine 5,20,0,300.0
Case 78,Turning & Milling - Machine 5,9,0,1315.0
Case 78,Turning & Milling - Machine 5,29,0,428.0
Case 78,Turning & Milling - Machine 5,20,0,553.0
Case 78,Turning & Milling Q.C.,62,2,61.0
Case 78,Turning & Milling - Machine 5,0,0,63.0
Case 78,Turning & Milling - Machine 5,27,0,381.0
Case 78,Laser Marking - Machine 7,1,0,75.0
Case 78,Turning & Milling - Machine 5,24,0,418.0
Case 78,Turning & Milling Q.C.,76,0,75.0
Case 78,Turning & Milling Q.C.,0,4,75.0
Case 78,Turning & Milling Q.C.,0,2,302.0
Case 78,Laser Marking - Machine 7,138,0,96.0
Case 78,Laser Marking - Machine 7,20,0,15.0
Case 78,Turning & Milling Q.C.,0,0,6.0
Case 78,Turning & Milling Q.C.,2,0,75.0
Case 78,Lapping - Machine 1,0,0,75.0
Case 78,Lapping - Machine 1,48,0,233.0
Case 78,Round Grinding - Machine 2,0,0,121.0
Case 78,Round Grinding - Machine 2,16,0,341.0
Case 78,Round Grinding - Machine 2,10,0,215.0
Case 78,Lapping - Machine 1,40,0,163.0
Case 78,Turning & Milling Q.C.,0,0,4.0
Case 78,Turning & Milling Q.C.,0,0,554.0
Case 78,Round Grinding - Machine 2,11,0,319.0
Case 78,Lapping - Machine 1,18,0,75.0
Case 79,Turning & Milling Q.C.,112,0,61.0
Case 79,Laser Marking - Machine 7,112,0,229.0
Case 79,Lapping - Machine 1,0,0,75.0
Case 79,Lapping - Machine 1,112,0,87.0
Case 79,Final Inspection Q.C.,112,0,87.0
Case 79,Packing,112,0,60.0
Case 80,Turning & Milling - Machine 5,1,0,210.0
Case 80,Turning & Milling - Machine 5,17,0,421.0
Case 80,Turning & Milling Q.C.,17,1,138.0
Case 80,Laser Marking - Machine 7,17,0,21.0
Case 80,Lapping - Machine 1,0,0,75.0
Case 80,Lapping - Machine 1,15,0,19.0
Case 80,Round Grinding - Machine 3,0,0,103.0
Case 80,Round Grinding - Machine 3,0,0,188.0
Case 80,Round Grinding - Machine 3,15,0,330.0
Case 80,Round Grinding - Machine 3,0,0,332.0
Case 80,Round Grinding - Machine 3,0,0,180.0
Case 81,Turning & Milling Q.C.,0,0,79.0
Case 81,Turning & Milling Q.C.,0,0,371.0
Case 81,Turning & Milling Q.C.,0,0,560.0
Case 82,Turning & Milling - Machine 5,1,0,474.0
Case 82,Turning & Milling - Machine 5,0,0,17.0
Case 82,Turning & Milling - Machine 5,1,0,47.0
Case 82,Turning & Milling - Machine 5,31,0,505.0
Case 82,Turning & Milling Q.C.,31,2,232.0
Case 82,Laser Marking - Machine 7,31,0,60.0
Case 82,Grinding Rework,0,0,74.0
Case 82,Lapping - Machine 1,0,0,222.0
Case 82,Lapping - Machine 1,31,0,81.0
Case 82,Round Grinding - Machine 2,1,0,131.0
Case 82,Round Grinding - Machine 2,9,0,219.0
Case 82,Round Grinding - Machine 2,21,0,458.0
Case 83,Turning & Milling - Machine 5,0,0,75.0
Case 83,Turning & Milling - Machine 5,1,0,408.0
Case 83,Turning & Milling - Machine 5,1,0,98.0
Case 83,Turning & Milling - Machine 5,30,0,379.0
Case 83,Turning & Milling - Machine 5,10,0,193.0
Case 83,Turning & Milling Q.C.,0,0,60.0
Case 83,Turning & Milling - Machine 5,27,0,327.0
Case 83,Turning & Milling - Machine 5,3,0,330.0
Case 83,Turning & Milling Q.C.,72,0,90.0
Case 83,Lapping - Machine 1,0,0,75.0
Case 83,Laser Marking - Machine 7,72,0,33.0
Case 83,Flat Grinding - Machine 11,52,0,76.0
Case 83,Lapping - Machine 1,52,0,145.0
Case 83,Flat Grinding - Machine 11,20,0,22.0
Case 83,Lapping - Machine 1,20,0,29.0
Case 84,Turning & Milling - Machine 8,1,0,364.0
Case 84,Turning & Milling - Machine 8,12,0,63.0
Case 84,Turning & Milling - Machine 8,0,0,29.0
Case 84,Turning & Milling - Machine 8,2,0,16.0
Case 84,Turning & Milling - Machine 8,1,0,311.0
Case 84,Turning & Milling Q.C.,0,0,61.0
Case 84,Turning & Milling - Machine 8,14,0,160.0
Case 84,Turning & Milling Q.C.,15,0,1.0
Case 84,Laser Marking - Machine 7,15,0,53.0
Case 84,Flat Grinding - Machine 11,15,0,35.0
Case 84,Round Grinding - Manual,2,0,177.0
Case 84,Round Grinding - Manual,13,0,277.0
Case 84,Final Inspection Q.C.,0,0,377.0
Case 84,Packing,9,0,60.0
Case 84,Final Inspection Q.C.,9,0,1.0
Case 84,Final Inspection Q.C.,0,0,165.0
Case 84,Final Inspection Q.C.,4,0,75.0
Case 84,Grinding Rework - Machine 27,0,0,120.0
Case 84,Packing,2,0,60.0
Case 84,Packing,4,0,60.0
Case 84,Final Inspection Q.C.,2,0,64.0
Case 85,Turning & Milling - Machine 6,2,0,576.0
Case 85,Turning & Milling - Machine 6,4,0,62.0
Case 85,Turning & Milling - Machine 6,4,0,249.0
Case 85,Turning & Milling - Machine 6,0,5,75.0
Case 85,Turning & Milling - Machine 6,10,0,184.0
Case 85,Turning & Milling Q.C.,18,2,38.0
Case 86,Turning & Milling - Machine 6,0,0,161.0
Case 86,Turning & Milling - Machine 6,4,0,369.0
Case 86,Turning & Milling - Machine 6,4,0,94.0
Case 86,Turning & Milling - Machine 6,51,0,629.0
Case 86,Turning & Milling - Machine 6,10,0,70.0
Case 86,Turning & Milling - Machine 6,1,0,1.0
Case 86,Turning & Milling Q.C.,10,0,40.0
Case 86,Turning & Milling Q.C.,60,0,107.0
Case 87,Turning & Milling - Machine 4,0,0,428.0
Case 87,Turning & Milling - Machine 4,1,0,311.0
Case 87,Turning & Milling - Machine 4,13,0,345.0
Case 87,Turning & Milling Q.C.,0,1,71.0
Case 87,Turning & Milling - Machine 4,22,0,75.0
Case 87,Turning & Milling - Machine 4,8,0,214.0
Case 87,Turning & Milling - Machine 4,9,0,235.0
Case 87,Turning & Milling - Machine 4,16,0,418.0
Case 87,Turning & Milling Q.C.,0,0,18.0
Case 87,Turning & Milling - Machine 4,26,0,583.0
Case 87,Turning & Milling - Machine 4,5,0,113.0
Case 87,Turning & Milling - Machine 4,25,0,648.0
Case 87,Turning & Milling - Machine 4,22,0,660.0
Case 87,Turning & Milling Q.C.,0,0,32.0
Case 87,Turning & Milling - Machine 4,4,0,91.0
Case 87,Turning & Milling - Machine 4,10,0,225.0
Case 87,Turning & Milling - Machine 4,18,0,412.0
Case 87,Turning & Milling - Machine 4,0,0,106.0
Case 87,Turning & Milling - Machine 4,24,0,537.0
Case 87,Turning & Milling - Machine 4,25,0,649.0
Case 87,Turning & Milling - Machine 4,17,0,360.0
Case 87,Turning & Milling Q.C.,0,1,35.0
Case 87,Turning & Milling Q.C.,245,0,6.0
Case 87,Turning & Milling - Machine 4,28,0,600.0
Case 87,Turning & Milling - Machine 4,15,0,518.0
Case 87,Turning & Milling - Machine 4,36,0,550.0
Case 87,Turning & Milling - Machine 4,20,0,441.0
Case 87,Turning & Milling - Machine 4,18,0,389.0
Case 87,Turning & Milling Q.C.,0,0,27.0
Case 87,Turning & Milling - Machine 4,24,0,537.0
Case 87,Turning & Milling - Machine 4,15,0,467.0
Case 87,Turning & Milling - Machine 4,18,0,205.0
Case 87,Turning & Milling - Machine 4,28,0,664.0
Case 87,Turning & Milling - Machine 4,15,0,349.0
Case 87,Turning & Milling - Machine 4,17,0,361.0
Case 87,Turning & Milling - Machine 4,0,0,48.0
Case 87,Turning & Milling - Machine 4,23,0,496.0
Case 87,Turning & Milling - Machine 4,18,0,333.0
Case 87,Turning & Milling - Machine 4,18,0,400.0
Case 87,Turning & Milling - Machine 4,22,0,536.0
Case 87,Turning & Milling Q.C.,0,0,52.0
Case 87,Turning & Milling - Machine 4,19,0,440.0
Case 87,Turning & Milling - Machine 4,18,0,382.0
Case 87,Turning & Milling - Machine 4,10,0,354.0
Case 87,Turning & Milling - Machine 4,25,0,615.0
Case 87,Turning & Milling - Machine 4,25,0,1250.0
Case 87,Turning & Milling - Machine 4,20,0,505.0
Case 87,Turning & Milling Q.C.,0,0,242.0
Case 87,Turning & Milling - Machine 4,38,0,304.0
Case 87,Laser Marking - Machine 7,200,0,58.0
Case 87,Lapping - Machine 1,10,0,86.0
Case 87,Round Grinding - Machine 3,0,0,462.0
Case 87,Lapping - Machine 1,234,0,82.0
Case 87,Round Grinding - Machine 3,76,0,380.0
Case 87,Laser Marking - Machine 7,44,0,1.0
Case 87,Round Grinding - Machine 3,0,0,16.0
Case 87,Round Grinding - Machine 3,91,0,512.0
Case 87,Round Grinding - Machine 3,77,0,378.0
Case 87,Final Inspection Q.C.,0,1,28.0
Case 87,Laser Marking - Machine 7,1,0,75.0
Case 87,Lapping - Machine 1,1,0,75.0
Case 87,Round Grinding - Machine 3,1,0,75.0
Case 87,Packing,244,0,60.0
Case 87,Final Inspection Q.C.,244,0,1.0
Case 87,Turning & Milling - Machine 4,5,0,120.0
Case 87,Turning & Milling Q.C.,473,0,4.0
Case 87,Laser Marking - Machine 7,200,0,86.0
Case 87,Laser Marking - Machine 7,273,0,181.0
Case 87,Lapping - Machine 1,90,0,56.0
Case 87,Round Grinding - Machine 3,0,0,52.0
Case 87,Round Grinding - Machine 3,90,0,425.0
Case 87,Lapping - Machine 1,0,0,75.0
Case 87,Lapping - Machine 1,0,0,75.0
Case 87,Lapping - Machine 1,135,0,258.0
Case 87,Round Grinding - Machine 3,0,0,23.0
Case 87,Round Grinding - Machine 3,5,0,20.0
Case 87,Round Grinding - Machine 3,88,0,462.0
Case 87,Lapping - Machine 1,0,0,75.0
Case 87,Round Grinding - Machine 3,76,0,393.0
Case 87,Round Grinding - Machine 3,45,0,235.0
Case 87,Lapping - Machine 1,60,0,1.0
Case 87,Lapping - Machine 1,188,0,191.0
Case 87,Round Grinding - Machine 3,14,0,82.0
Case 87,Round Grinding - Machine 3,0,0,81.0
Case 87,Round Grinding - Machine 3,103,0,538.0
Case 87,Round Grinding - Machine 3,52,0,142.0
Case 87,Packing,473,0,60.0
Case 87,Final Inspection Q.C.,0,0,198.0
Case 87,Final Inspection Q.C.,473,0,75.0
Case 89,SETUP     Turning & Milling - Machine 5,0,0,141.0
Case 89,Turning & Milling - Machine 5,0,0,232.0
Case 89,Turning & Milling - Machine 5,10,0,232.0
Case 89,Turning & Milling - Machine 5,41,0,348.0
Case 89,Turning & Milling - Machine 5,50,0,352.0
Case 89,Turning & Milling - Machine 6,0,0,110.0
Case 89,Turning & Milling - Machine 5,13,0,1250.0
Case 89,Turning & Milling - Machine 6,0,0,54.0
Case 89,Turning & Milling - Machine 5,86,0,453.0
Case 89,Turning & Milling Q.C.,200,0,63.0
Case 89,Packing,200,0,60.0
Case 89,Laser Marking - Machine 7,200,0,75.0
Case 89,Final Inspection Q.C.,200,0,1.0
Case 9,Turning - Machine 9,0,0,81.0
Case 9,Turning - Machine 9,1,0,87.0
Case 9,Turning - Machine 9,19,0,208.0
Case 9,Turning Q.C.,20,0,7.0
Case 9,Lapping - Machine 1,0,0,84.0
Case 9,Lapping - Machine 1,20,0,125.0
Case 9,Round Grinding - Manual,0,0,71.0
Case 9,Round Grinding - Manual,20,0,182.0
Case 9,Laser Marking - Machine 7,20,0,1.0
Case 9,Final Inspection Q.C.,0,0,100.0
Case 9,Final Inspection Q.C.,20,0,1.0
Case 9,Packing,20,0,60.0
Case 90,Turning & Milling - Machine 6,0,0,524.0
Case 90,Turning & Milling - Machine 6,3,0,442.0
Case 90,Turning & Milling - Machine 6,50,0,379.0
Case 90,Turning & Milling - Machine 6,20,0,354.0
Case 90,Turning & Milling - Machine 6,13,0,1200.0
Case 90,Turning & Milling - Machine 6,0,0,433.0
Case 90,Turning & Milling - Machine 6,5,0,129.0
Case 90,Turning & Milling - Machine 6,0,0,16.0
Case 90,Turning & Milling - Machine 6,59,0,652.0
Case 90,Turning & Milling - Machine 6,50,0,523.0
Case 90,Turning & Milling - Machine 6,0,0,388.0
Case 90,Turning Q.C.,176,0,345.0
Case 90,Turning Q.C.,0,0,75.0
Case 90,Laser Marking - Machine 7,176,0,32.0
Case 90,Final Inspection Q.C.,176,0,14.0
Case 90,Packing,176,0,60.0
Case 91,Turning & Milling - Machine 5,0,0,102.0
Case 91,Turning & Milling - Machine 5,3,0,352.0
Case 91,Turning & Milling - Machine 5,0,0,105.0
Case 91,Turning & Milling - Machine 5,85,0,446.0
Case 91,Turning Q.C.,0,0,6.0
Case 91,Turning & Milling - Machine 5,0,0,20.0
Case 91,Turning & Milling - Machine 5,82,0,494.0
Case 91,Turning & Milling - Machine 5,11,0,129.0
Case 91,Turning & Milling - Machine 5,114,0,607.0
Case 91,Turning & Milling - Machine 5,42,0,394.0
Case 91,Turning Q.C.,0,0,223.0
Case 91,Turning Q.C.,336,0,32.0
Case 91,Laser Marking - Machine 7,336,0,1.0
Case 91,Turning Q.C.,1,0,3.0
Case 91,Laser Marking - Machine 7,1,0,75.0
Case 91,Final Inspection Q.C.,337,0,1.0
Case 91,Turning & Milling - Machine 5,0,13,75.0
Case 91,Packing,337,0,60.0
Case 92,Turning & Milling - Machine 6,0,0,131.0
Case 92,Turning & Milling - Machine 6,1,0,188.0
Case 92,Turning & Milling - Machine 6,3,0,65.0
Case 92,Turning & Milling Q.C.,0,1,179.0
Case 92,Turning & Milling Q.C.,3,0,75.0
Case 92,Turning & Milling Q.C.,0,0,18.0
Case 92,Round Grinding - Machine 12,0,0,39.0
Case 92,Laser Marking - Machine 7,3,0,2.0
Case 92,Lapping - Machine 1,3,0,75.0
Case 92,Round Grinding - Machine 12,3,0,47.0
Case 92,Round Grinding - Q.C.,0,0,392.0
Case 92,Round Grinding - Q.C.,2,1,147.0
Case 92,Packing,2,0,60.0
Case 93,Turning - Machine 8,0,0,297.0
Case 93,Turning - Machine 8,6,0,228.0
Case 93,Turning - Machine 8,6,0,152.0
Case 93,Turning - Machine 8,1,0,72.0
Case 93,Turning - Machine 8,11,0,165.0
Case 93,Turning Q.C.,12,0,15.0
Case 93,Stress Relief,12,0,120.0
Case 93,Turning & Milling - Machine 10,0,0,328.0
Case 93,Turning & Milling - Machine 10,0,0,318.0
Case 93,Turning & Milling - Machine 10,0,0,52.0
Case 93,Turning & Milling - Machine 10,0,0,279.0
Case 93,Turning & Milling Q.C.,0,0,207.0
Case 93,Turning & Milling Q.C.,0,0,356.0
Case 93,Turning & Milling - Machine 10,2,0,438.0
Case 93,Turning & Milling Q.C.,0,0,216.0
Case 93,Turning & Milling - Machine 10,3,0,427.0
Case 93,Turning & Milling Q.C.,0,0,240.0
Case 93,Turning & Milling - Machine 10,7,0,393.0
Case 93,Turning & Milling Q.C.,11,1,210.0
Case 93,Lapping - Machine 1,11,0,120.0
Case 93,Deburring - Manual,11,0,120.0
Case 93,Round Grinding - Machine 2,0,0,41.0
Case 93,Round Grinding - Machine 2,0,0,166.0
Case 93,Round Grinding - Machine 2,11,0,246.0
Case 93,Round Grinding - Machine 2,0,0,127.0
Case 93,Round Grinding - Machine 2,11,0,383.0
Case 93,Round Grinding - Q.C.,0,0,100.0
Case 93,Round Grinding - Q.C.,0,0,180.0
Case 93,Round Grinding - Q.C.,11,0,1.0
Case 93,Lapping - Machine 1,11,0,82.0
Case 93,Round Grinding - Machine 2,0,0,166.0
Case 93,Round Grinding - Machine 2,11,0,236.0
Case 93,Round Grinding - Machine 2,0,0,103.0
Case 93,Round Grinding - Machine 2,11,0,330.0
Case 93,Round Grinding - Q.C.,0,0,65.0
Case 93,Round Grinding - Q.C.,0,0,281.0
Case 93,Packing,6,0,60.0
Case 93,Final Inspection Q.C.,0,0,230.0
Case 93,Laser Marking - Machine 7,11,0,99.0
Case 93,Final Inspection Q.C.,6,0,157.0
Case 93,Final Inspection Q.C.,0,0,63.0
Case 93,Packing,4,0,60.0
Case 93,Final Inspection Q.C.,4,0,20.0
Case 95,Turning & Milling - Machine 4,0,0,104.0
Case 95,Turning & Milling - Machine 4,2,0,631.0
Case 95,Turning & Milling Q.C.,0,0,83.0
Case 95,Turning & Milling - Machine 4,9,0,540.0
Case 95,Turning & Milling - Machine 4,5,0,96.0
Case 95,Turning & Milling - Machine 4,39,0,774.0
Case 95,Turning & Milling Q.C.,0,0,24.0
Case 95,Turning & Milling - Machine 4,8,0,540.0
Case 95,Turning & Milling - Machine 4,24,0,55.0
Case 95,Turning & Milling - Machine 4,30,0,640.0
Case 95,Turning & Milling - Machine 4,28,0,548.0
Case 95,Turning & Milling - Machine 4,31,0,625.0
Case 95,Turning & Milling - Machine 4,14,0,361.0
Case 95,Turning & Milling - Machine 4,16,0,420.0
Case 95,Turning & Milling - Machine 4,28,0,504.0
Case 95,Turning & Milling - Machine 4,53,0,255.0
Case 95,Turning & Milling Q.C.,0,0,127.0
Case 95,Turning & Milling Q.C.,120,0,1.0
Case 95,Turning & Milling Q.C.,167,0,1.0
Case 95,Turning & Milling - Machine 4,2,0,1.0
Case 95,Turning & Milling Q.C.,0,2,75.0
Case 95,Laser Marking - Machine 7,30,0,39.0
Case 95,Laser Marking - Machine 7,30,0,20.0
Case 95,Laser Marking - Machine 7,160,0,88.0
Case 95,Laser Marking - Machine 7,67,0,44.0
Case 95,Wire Cut - Machine 13,5,0,90.0
Case 95,Wire Cut - Machine 13,0,0,90.0
Case 95,Wire Cut - Machine 13,10,0,90.0
Case 95,Wire Cut - Machine 13,60,0,600.0
Case 95,Wire Cut - Machine 13,55,0,600.0
Case 95,Wire Cut - Machine 13,35,0,330.0
Case 95,Wire Cut - Machine 13,70,0,720.0
Case 95,Wire Cut - Machine 13,52,0,540.0
Case 95,Lapping - Machine 1,54,0,63.0
Case 95,Lapping - Machine 1,18,0,122.0
Case 95,Lapping - Machine 1,0,0,75.0
Case 95,Lapping - Machine 1,0,0,75.0
Case 95,Lapping - Machine 1,18,0,2.0
Case 95,Lapping - Machine 1,110,0,17.0
Case 95,Lapping - Machine 1,87,0,267.0
Case 95,Round Grinding - Machine 3,0,0,119.0
Case 95,Round Grinding - Machine 3,5,0,38.0
Case 95,Round Grinding - Machine 3,26,0,34.0
Case 95,Turning & Milling Q.C.,0,0,325.0
Case 95,Round Grinding - Machine 3,31,0,438.0
Case 95,Round Grinding - Machine 3,7,0,104.0
Case 95,Round Grinding - Machine 3,13,0,210.0
Case 95,Round Grinding - Machine 3,43,0,415.0
Case 95,Round Grinding - Machine 3,45,0,643.0
Case 95,Round Grinding - Machine 3,61,0,625.0
Case 95,Round Grinding - Machine 3,34,0,530.0
Case 95,Final Inspection Q.C.,100,0,128.0
Case 95,Round Grinding - Machine 3,22,0,406.0
Case 95,Round Grinding - Machine 3,0,0,111.0
Case 95,Final Inspection Q.C.,136,0,169.0
Case 95,Final Inspection Q.C.,0,8,72.0
Case 95,Final Inspection Q.C.,43,0,1.0
Case 95,Packing,279,0,60.0
Case 96,Turning & Milling Q.C.,0,0,113.0
Case 96,Turning & Milling Q.C.,200,0,149.0
Case 96,Lapping - Machine 1,0,0,75.0
Case 96,Lapping - Machine 1,50,0,69.0
Case 96,Laser Marking - Machine 7,200,0,150.0
Case 96,Lapping - Machine 1,150,0,162.0
Case 96,Packing,189,0,60.0
Case 96,Packing,11,0,60.0
Case 96,Final Inspection Q.C.,200,0,100.0
Case 97,Turning & Milling Q.C.,100,0,75.0
Case 97,Laser Marking - Machine 7,43,0,57.0
Case 97,Laser Marking - Machine 7,57,0,46.0
Case 97,Lapping - Machine 1,0,0,75.0
Case 97,Lapping - Machine 1,0,0,75.0
Case 97,Flat Grinding - Machine 11,100,0,1.0
Case 97,Lapping - Machine 1,100,0,171.0
Case 97,Final Inspection Q.C.,0,0,66.0
Case 97,Final Inspection Q.C.,0,0,141.0
Case 97,Packing,90,0,60.0
Case 97,Packing,10,0,60.0
Case 97,Final Inspection Q.C.,100,0,40.0
Case 98,Turning & Milling Q.C.,160,0,158.0
Case 98,Laser Marking - Machine 7,45,0,30.0
Case 98,Laser Marking - Machine 7,47,0,55.0
Case 98,Laser Marking - Machine 7,68,0,30.0
Case 99,Turning & Milling Q.C.,0,0,244.0
Case 99,Turning & Milling Q.C.,0,0,12.0
