Case ID,Activity,Similar Case Count,Avg Qty Completed by Similar,Avg Qty Rejected by Similar,Avg Duration of Concurrent Cases,Active Resources Count,Total Qty Completed by Similar,Completion Time (minutes)
Case 63,Grinding Rework - Machine 12,0,,,,0,0,210.0
Case 63,Final Inspection Q.C.,1,58.0,0.0,186.0,1,58,100.0
Case 63,Final Inspection Q.C.,1,0.0,0.0,542.0,1,0,20.0
Case 63,Final Inspection Q.C.,0,,,,0,0,20.0
Case 63,Final Inspection Q.C.,0,,,,0,0,20.0
Case 63,Packing,7,67.55555555555556,0.0,60.0,1,608,60.0
Case 63,Final Inspection Q.C.,1,200.0,0.0,100.0,1,200,100.0
Case 64,Turning & Milling - Machine 5,0,,,,0,0,450.0
Case 64,Turning & Milling - Machine 5,0,,,,0,0,400.0
Case 64,Turning & Milling - Machine 5,0,,,,0,0,339.0
Case 64,Turning & Milling - Machine 5,0,,,,0,0,397.0
Case 64,Turning & Milling - Machine 5,0,,,,0,0,162.0
Case 64,Turning & Milling - Machine 5,0,,,,0,0,79.0
Case 64,Turning & Milling - Machine 5,0,,,,0,0,1.0
Case 64,Turning & Milling - Machine 5,0,,,,0,0,602.0
Case 65,Turning & Milling - Machine 9,0,,,,0,0,60.0
Case 65,Turning & Milling Q.C.,0,,,,0,0,51.0
Case 65,Turning & Milling - Machine 9,0,,,,0,0,304.0
Case 65,Turning & Milling - Machine 9,0,,,,0,0,418.0
Case 65,Turning & Milling - Machine 9,0,,,,0,0,359.0
Case 65,Turning & Milling - Machine 9,0,,,,0,0,180.0
Case 66,Turning - Machine 8,0,,,,0,0,40.0
Case 66,Turning - Machine 8,0,,,,0,0,147.0
Case 66,Turning Q.C.,1,35.0,0.0,1.0,1,35,1.0
Case 66,Flat Grinding - Machine 11,0,,,,0,0,57.0
Case 66,Lapping - Machine 1,0,,,,0,0,127.0
Case 66,Wire Cut - Machine 18,0,,,,0,0,150.0
Case 66,Turning Q.C.,1,0.0,0.0,207.0,1,0,205.0
Case 66,Lapping - Machine 1,0,,,,0,0,75.0
Case 66,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 66,Packing,1,35.0,0.0,60.0,1,35,60.0
Case 66,Final Inspection Q.C.,0,,,,0,0,75.0
Case 67,Turning & Milling - Machine 5,0,,,,0,0,187.0
Case 67,Turning & Milling - Machine 5,0,,,,0,0,104.0
Case 67,Turning & Milling - Machine 5,0,,,,0,0,436.0
Case 67,Turning & Milling - Machine 4,0,,,,0,0,360.0
Case 67,Turning & Milling - Machine 5,0,,,,0,0,334.0
Case 67,Turning & Milling - Machine 5,0,,,,0,0,460.0
Case 67,Turning & Milling - Machine 4,0,,,,0,0,434.0
Case 67,Turning & Milling - Machine 4,0,,,,0,0,541.0
Case 67,Turning & Milling Q.C.,3,2.6666666666666665,0.6666666666666666,86.66666666666667,1,8,100.0
Case 67,Turning & Milling - Machine 4,0,,,,0,0,477.0
Case 67,Turning & Milling - Machine 4,0,,,,0,0,224.0
Case 67,Turning & Milling - Machine 4,0,,,,0,0,180.0
Case 67,Turning & Milling - Machine 4,0,,,,0,0,288.0
Case 67,Turning & Milling - Machine 4,0,,,,0,0,229.0
Case 67,Turning & Milling - Machine 4,0,,,,0,0,184.0
Case 67,Turning & Milling - Machine 4,0,,,,0,0,371.0
Case 67,Turning & Milling Q.C.,0,,,,0,0,190.0
Case 67,Laser Marking - Machine 7,0,,,,0,0,28.0
Case 67,Laser Marking - Machine 7,0,,,,0,0,159.0
Case 67,Lapping - Machine 1,2,0.0,0.0,75.0,1,0,75.0
Case 67,Grinding Rework,0,,,,0,0,96.0
Case 67,Grinding Rework,0,,,,0,0,1.0
Case 67,Lapping - Machine 1,0,,,,0,0,158.0
Case 68,Turning - Machine 21,0,,,,0,0,270.0
Case 68,Turning - Machine 8,0,,,,0,0,60.0
Case 68,Final Inspection Q.C.,0,,,,0,0,91.0
Case 68,Packing,10,81.1,0.0,60.0,1,811,60.0
Case 68,Final Inspection Q.C.,0,,,,0,0,30.0
Case 69,Milling - Machine 8,0,,,,0,0,479.0
Case 69,Packing,6,112.66666666666667,0.0,60.0,1,676,60.0
Case 69,Final Inspection Q.C.,1,0.0,1.0,15.0,1,0,75.0
Case 7,Turning & Milling - Machine 4,0,,,,0,0,467.0
Case 7,Setup - Machine 4,0,,,,0,0,113.0
Case 7,Turning & Milling - Machine 4,0,,,,0,0,489.0
Case 7,Turning & Milling - Machine 4,0,,,,0,0,147.0
Case 7,Turning & Milling - Machine 4,0,,,,0,0,36.0
Case 7,Turning & Milling - Machine 4,0,,,,0,0,45.0
Case 7,Turning & Milling Q.C.,0,,,,0,0,1.0
Case 7,Flat Grinding - Machine 11,0,,,,0,0,75.0
Case 7,Lapping - Machine 1,0,,,,0,0,75.0
Case 7,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 7,Final Inspection Q.C.,0,,,,0,0,56.0
Case 7,Final Inspection Q.C.,0,,,,0,0,168.0
Case 7,Packing,4,24.0,0.0,60.0,1,120,60.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,661.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,523.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,325.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,157.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,243.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,265.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,583.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,319.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,183.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,371.0
Case 70,Turning & Milling Q.C.,0,,,,0,0,16.0
Case 70,Turning & Milling Q.C.,0,,,,0,0,59.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,124.0
Case 70,Turning & Milling Q.C.,0,,,,0,0,320.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,392.0
Case 70,Turning & Milling Q.C.,0,,,,0,0,260.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,446.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,451.0
Case 70,Turning & Milling Q.C.,0,,,,0,0,146.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,34.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,75.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,227.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,523.0
Case 70,Turning & Milling Q.C.,0,,,,0,0,410.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,168.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,437.0
Case 70,Fix EDM,0,,,,0,0,121.0
Case 70,Turning & Milling Q.C.,0,,,,0,0,539.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,486.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,365.0
Case 70,Turning & Milling Q.C.,1,23.0,0.0,75.0,1,23,75.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,120.0
Case 70,Turning & Milling Q.C.,1,0.0,0.0,34.0,1,0,484.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,100.0
Case 70,Turning & Milling Q.C.,0,,,,0,0,40.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,396.0
Case 70,Fix EDM,0,,,,0,0,60.0
Case 70,Turning & Milling Q.C.,1,10.0,0.0,18.0,1,10,28.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,731.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,690.0
Case 70,Turning & Milling Q.C.,0,,,,0,0,93.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,262.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,501.0
Case 70,Turning & Milling Q.C.,0,,,,0,0,56.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,607.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,309.0
Case 70,Turning Q.C.,0,,,,0,0,60.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,363.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,444.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,79.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,636.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,81.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,238.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,226.0
Case 70,Turning Q.C.,0,,,,0,0,120.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,377.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,407.0
Case 70,Turning & Milling Q.C.,1,165.0,4.0,60.0,1,165,173.0
Case 70,Fix EDM,0,,,,0,0,60.0
Case 70,Turning Q.C.,0,,,,0,0,403.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,420.0
Case 70,Grinding Rework - Machine 12,0,,,,0,0,90.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,145.0
Case 70,Turning Q.C.,0,,,,0,0,241.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,101.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,450.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,484.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,498.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,520.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,447.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,480.0
Case 70,Turning & Milling - Machine 9,0,,,,0,0,65.0
Case 70,Turning Q.C.,0,,,,0,0,127.0
Case 70,Turning & Milling - Machine 8,0,,,,0,0,497.0
Case 70,Turning Q.C.,0,,,,0,0,100.0
Case 71,Turning & Milling - Machine 10,0,,,,0,0,143.0
Case 71,Turning & Milling - Machine 10,0,,,,0,0,197.0
Case 71,Packing,8,24.77777777777778,0.0,60.0,1,223,60.0
Case 71,Turning Q.C.,0,,,,0,0,4.0
Case 71,Laser Marking - Machine 7,0,,,,0,0,36.0
Case 71,Flat Grinding - Machine 11,0,,,,0,0,1.0
Case 71,Final Inspection Q.C.,0,,,,0,0,75.0
Case 72,Turning & Milling - Machine 8,0,,,,0,0,574.0
Case 72,Turning & Milling - Machine 8,0,,,,0,0,46.0
Case 72,Turning & Milling Q.C.,0,,,,0,0,86.0
Case 72,Flat Grinding - Machine 11,0,,,,0,0,75.0
Case 72,Flat Grinding - Machine 11,0,,,,0,0,1.0
Case 72,Laser Marking - Machine 7,0,,,,0,0,206.0
Case 72,Flat Grinding - Machine 11,0,,,,0,0,75.0
Case 72,Packing,4,36.0,0.0,60.0,1,180,60.0
Case 72,Packing,4,36.0,0.0,60.0,1,180,60.0
Case 72,Final Inspection Q.C.,0,,,,0,0,1.0
Case 73,Turning & Milling - Machine 4,0,,,,0,0,8.0
Case 73,Turning & Milling - Machine 4,0,,,,0,0,552.0
Case 73,Turning & Milling - Machine 4,0,,,,0,0,209.0
Case 73,Turning & Milling - Machine 4,0,,,,0,0,173.0
Case 73,Turning & Milling - Machine 4,0,,,,0,0,131.0
Case 73,Turning & Milling - Machine 4,0,,,,0,0,76.0
Case 73,Turning & Milling - Machine 4,0,,,,0,0,338.0
Case 73,Turning & Milling Q.C.,0,,,,0,0,62.0
Case 73,Turning & Milling - Machine 4,0,,,,0,0,262.0
Case 73,Turning & Milling - Machine 4,0,,,,0,0,148.0
Case 73,Turning & Milling Q.C.,0,,,,0,0,22.0
Case 73,Laser Marking - Machine 7,0,,,,0,0,20.0
Case 73,Round Grinding - Machine 2,0,,,,0,0,109.0
Case 73,Round Grinding - Machine 2,0,,,,0,0,34.0
Case 73,Round Grinding - Machine 2,0,,,,0,0,250.0
Case 73,Round Grinding - Machine 2,0,,,,0,0,54.0
Case 73,Round Grinding - Machine 2,0,,,,0,0,135.0
Case 73,Round Grinding - Q.C.,0,,,,0,0,24.0
Case 73,Packing,1,21.0,0.0,60.0,1,21,60.0
Case 73,Final Inspection Q.C.,1,41.0,0.0,100.0,1,41,298.0
Case 74,Packing,2,120.0,0.0,60.0,1,240,60.0
Case 74,Final Inspection Q.C.,0,,,,0,0,36.0
Case 74,Final Inspection Q.C.,0,,,,0,0,75.0
Case 75,Turning & Milling - Machine 8,0,,,,0,0,64.0
Case 75,Turning & Milling - Machine 8,0,,,,0,0,259.0
Case 75,Turning & Milling - Machine 8,0,,,,0,0,205.0
Case 75,Turning & Milling - Machine 8,0,,,,0,0,180.0
Case 75,Turning & Milling - Machine 8,0,,,,0,0,210.0
Case 75,Turning & Milling - Machine 8,0,,,,0,0,60.0
Case 75,Turning & Milling Q.C.,0,,,,0,0,80.0
Case 75,Laser Marking - Machine 7,1,72.0,0.0,31.0,1,72,1.0
Case 75,Lapping - Machine 1,0,,,,0,0,38.0
Case 75,Round Grinding - Machine 12,0,,,,0,0,90.0
Case 75,Round Grinding - Machine 12,0,,,,0,0,240.0
Case 75,Round Grinding - Machine 12,0,,,,0,0,160.0
Case 75,Packing,9,66.7,0.0,60.0,1,667,60.0
Case 75,Final Inspection Q.C.,0,,,,0,0,50.0
Case 76,Round Grinding - Machine 12,0,,,,0,0,30.0
Case 76,Packing,9,67.2,0.0,60.0,1,672,60.0
Case 76,Final Inspection Q.C.,0,,,,0,0,61.0
Case 77,Turning & Milling - Machine 9,0,,,,0,0,386.0
Case 77,Turning & Milling - Machine 9,0,,,,0,0,316.0
Case 77,Turning & Milling - Machine 9,0,,,,0,0,456.0
Case 77,Turning & Milling - Machine 9,0,,,,0,0,438.0
Case 77,Turning & Milling - Machine 9,0,,,,0,0,265.0
Case 77,Turning & Milling - Machine 9,0,,,,0,0,636.0
Case 77,Turning & Milling Q.C.,0,,,,0,0,180.0
Case 77,Turning & Milling - Machine 9,0,,,,0,0,605.0
Case 77,Turning & Milling - Machine 9,0,,,,0,0,651.0
Case 77,Turning & Milling - Machine 9,0,,,,0,0,615.0
Case 77,Turning & Milling - Machine 9,0,,,,0,0,130.0
Case 77,Turning & Milling - Machine 10,0,,,,0,0,382.0
Case 77,Turning & Milling - Machine 10,0,,,,0,0,223.0
Case 77,Round Grinding - Machine 3,1,10.0,0.0,227.0,1,10,90.0
Case 77,Turning & Milling - Machine 10,0,,,,0,0,390.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,270.0
Case 77,Turning & Milling - Machine 10,0,,,,0,0,370.0
Case 77,Turning & Milling Q.C.,0,,,,0,0,51.0
Case 77,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 77,Round Grinding - Machine 12,0,,,,0,0,100.0
Case 77,Flat Grinding - Machine 11,0,,,,0,0,1.0
Case 77,Lapping - Machine 1,0,,,,0,0,75.0
Case 77,Flat Grinding - Machine 11,0,,,,0,0,161.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,189.0
Case 77,Round Grinding - Machine 12,0,,,,0,0,342.0
Case 77,Lapping - Machine 1,0,,,,0,0,75.0
Case 77,Flat Grinding - Machine 11,0,,,,0,0,272.0
Case 77,Lapping - Machine 1,0,,,,0,0,273.0
Case 77,Turning & Milling - Machine 10,0,,,,0,0,635.0
Case 77,Lapping - Machine 1,0,,,,0,0,214.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,167.0
Case 77,Turning & Milling - Machine 10,0,,,,0,0,61.0
Case 77,Round Grinding - Q.C.,0,,,,0,0,100.0
Case 77,Turning & Milling Q.C.,1,0.0,0.0,100.0,1,0,100.0
Case 77,Turning - Machine 8,0,,,,0,0,711.0
Case 77,Turning & Milling - Machine 10,0,,,,0,0,129.0
Case 77,Flat Grinding - Machine 11,0,,,,0,0,337.0
Case 77,Round Grinding - Q.C.,1,0.0,2.0,422.0,1,0,230.0
Case 77,Turning & Milling Q.C.,0,,,,0,0,230.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,184.0
Case 77,Round Grinding - Machine 12,0,,,,0,0,70.0
Case 77,Turning & Milling Q.C.,0,,,,0,0,285.0
Case 77,Round Grinding - Q.C.,0,,,,0,0,280.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,141.0
Case 77,Round Grinding - Machine 12,0,,,,0,0,131.0
Case 77,Lapping - Machine 1,0,,,,0,0,1361.0
Case 77,Turning & Milling Q.C.,0,,,,0,0,260.0
Case 77,Lapping - Machine 1,0,,,,0,0,327.0
Case 77,Round Grinding - Machine 12,0,,,,0,0,326.0
Case 77,Packing,1,18.0,0.0,60.0,1,18,60.0
Case 77,Round Grinding - Q.C.,0,,,,0,0,100.0
Case 77,Turning - Machine 8,0,,,,0,0,144.0
Case 77,Final Inspection Q.C.,0,,,,0,0,56.0
Case 77,Deburring - Manual,0,,,,0,0,75.0
Case 77,Turning - Machine 8,0,,,,0,0,1.0
Case 77,Lapping - Machine 1,0,,,,0,0,2.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,14.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,111.0
Case 77,Round Grinding - Machine 12,0,,,,0,0,154.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,233.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,113.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,64.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,8.0
Case 77,Turning - Machine 8,0,,,,0,0,721.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,460.0
Case 77,Final Inspection Q.C.,0,,,,0,0,280.0
Case 77,Round Grinding - Machine 3,0,,,,0,0,200.0
Case 77,Round Grinding - Q.C.,0,,,,0,0,282.0
Case 77,Turning - Machine 8,0,,,,0,0,1.0
Case 77,Round Grinding - Q.C.,0,,,,0,0,100.0
Case 77,Round Grinding - Q.C.,0,,,,0,0,230.0
Case 77,Deburring - Manual,0,,,,0,0,407.0
Case 77,Final Inspection Q.C.,1,80.0,0.0,45.0,1,80,60.0
Case 77,Turning - Machine 8,0,,,,0,0,1.0
Case 77,Packing,3,16.75,0.0,60.0,1,67,60.0
Case 77,Final Inspection Q.C.,0,,,,0,0,122.0
Case 77,Turning - Machine 8,0,,,,0,0,75.0
Case 77,Deburring - Manual,0,,,,0,0,75.0
Case 77,Final Inspection Q.C.,0,,,,0,0,100.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,207.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,105.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,392.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,531.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,185.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,194.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,228.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,147.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,2.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,60.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,45.0
Case 78,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 78,Turning & Milling Q.C.,0,,,,0,0,49.0
Case 78,Turning & Milling Q.C.,1,3.0,0.0,100.0,1,3,27.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,461.0
Case 78,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,281.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,1.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,336.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,304.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,299.0
Case 78,Turning & Milling Q.C.,0,,,,0,0,37.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,300.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,1315.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,428.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,553.0
Case 78,Turning & Milling Q.C.,0,,,,0,0,61.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,63.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,381.0
Case 78,Laser Marking - Machine 7,0,,,,0,0,75.0
Case 78,Turning & Milling - Machine 5,0,,,,0,0,418.0
Case 78,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 78,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 78,Turning & Milling Q.C.,0,,,,0,0,302.0
Case 78,Laser Marking - Machine 7,0,,,,0,0,96.0
Case 78,Laser Marking - Machine 7,0,,,,0,0,15.0
Case 78,Turning & Milling Q.C.,0,,,,0,0,6.0
Case 78,Turning & Milling Q.C.,0,,,,0,0,75.0
Case 78,Lapping - Machine 1,1,0.0,0.0,75.0,1,0,75.0
Case 78,Lapping - Machine 1,0,,,,0,0,233.0
Case 78,Round Grinding - Machine 2,0,,,,0,0,121.0
Case 78,Round Grinding - Machine 2,0,,,,0,0,341.0
Case 78,Round Grinding - Machine 2,0,,,,0,0,215.0
Case 78,Lapping - Machine 1,0,,,,0,0,163.0
Case 78,Turning & Milling Q.C.,0,,,,0,0,4.0
Case 78,Turning & Milling Q.C.,0,,,,0,0,554.0
Case 78,Round Grinding - Machine 2,0,,,,0,0,319.0
Case 78,Lapping - Machine 1,0,,,,0,0,75.0
Case 79,Turning & Milling Q.C.,0,,,,0,0,61.0
Case 79,Laser Marking - Machine 7,0,,,,0,0,229.0
Case 79,Lapping - Machine 1,2,61.0,0.0,75.0,1,122,75.0
Case 79,Lapping - Machine 1,0,,,,0,0,87.0
Case 79,Final Inspection Q.C.,0,,,,0,0,87.0
Case 79,Packing,4,19.0,0.0,60.0,1,76,60.0
Case 80,Turning & Milling - Machine 5,0,,,,0,0,210.0
Case 80,Turning & Milling - Machine 5,0,,,,0,0,421.0
Case 80,Turning & Milling Q.C.,0,,,,0,0,138.0
Case 80,Laser Marking - Machine 7,0,,,,0,0,21.0
Case 80,Lapping - Machine 1,0,,,,0,0,75.0
Case 80,Lapping - Machine 1,0,,,,0,0,19.0
Case 80,Round Grinding - Machine 3,0,,,,0,0,103.0
Case 80,Round Grinding - Machine 3,0,,,,0,0,188.0
Case 80,Round Grinding - Machine 3,0,,,,0,0,330.0
Case 80,Round Grinding - Machine 3,0,,,,0,0,332.0
Case 80,Round Grinding - Machine 3,0,,,,0,0,180.0
Case 81,Turning & Milling Q.C.,0,,,,0,0,79.0
Case 81,Turning & Milling Q.C.,0,,,,0,0,371.0
Case 81,Turning & Milling Q.C.,0,,,,0,0,560.0
Case 82,Turning & Milling - Machine 5,0,,,,0,0,474.0
Case 82,Turning & Milling - Machine 5,0,,,,0,0,17.0
Case 82,Turning & Milling - Machine 5,0,,,,0,0,47.0
Case 82,Turning & Milling - Machine 5,0,,,,0,0,505.0
Case 82,Turning & Milling Q.C.,0,,,,0,0,232.0
Case 82,Laser Marking - Machine 7,0,,,,0,0,60.0
Case 82,Grinding Rework,0,,,,0,0,74.0
Case 82,Lapping - Machine 1,0,,,,0,0,222.0
Case 82,Lapping - Machine 1,0,,,,0,0,81.0
Case 82,Round Grinding - Machine 2,0,,,,0,0,131.0
Case 82,Round Grinding - Machine 2,0,,,,0,0,219.0
Case 82,Round Grinding - Machine 2,0,,,,0,0,458.0
Case 83,Turning & Milling - Machine 5,0,,,,0,0,75.0
Case 83,Turning & Milling - Machine 5,0,,,,0,0,408.0
Case 83,Turning & Milling - Machine 5,0,,,,0,0,98.0
Case 83,Turning & Milling - Machine 5,0,,,,0,0,379.0
Case 83,Turning & Milling - Machine 5,0,,,,0,0,193.0
Case 83,Turning & Milling Q.C.,0,,,,0,0,60.0
Case 83,Turning & Milling - Machine 5,0,,,,0,0,327.0
Case 83,Turning & Milling - Machine 5,0,,,,0,0,330.0
Case 83,Turning & Milling Q.C.,0,,,,0,0,90.0
Case 83,Lapping - Machine 1,0,,,,0,0,75.0
Case 83,Laser Marking - Machine 7,0,,,,0,0,33.0
Case 83,Flat Grinding - Machine 11,0,,,,0,0,76.0
Case 83,Lapping - Machine 1,0,,,,0,0,145.0
Case 83,Flat Grinding - Machine 11,0,,,,0,0,22.0
Case 83,Lapping - Machine 1,0,,,,0,0,29.0
Case 84,Turning & Milling - Machine 8,0,,,,0,0,364.0
Case 84,Turning & Milling - Machine 8,0,,,,0,0,63.0
Case 84,Turning & Milling - Machine 8,0,,,,0,0,29.0
Case 84,Turning & Milling - Machine 8,0,,,,0,0,16.0
Case 84,Turning & Milling - Machine 8,0,,,,0,0,311.0
Case 84,Turning & Milling Q.C.,0,,,,0,0,61.0
Case 84,Turning & Milling - Machine 8,0,,,,0,0,160.0
Case 84,Turning & Milling Q.C.,0,,,,0,0,1.0
Case 84,Laser Marking - Machine 7,0,,,,0,0,53.0
Case 84,Flat Grinding - Machine 11,0,,,,0,0,35.0
Case 84,Round Grinding - Manual,0,,,,0,0,177.0
Case 84,Round Grinding - Manual,0,,,,0,0,277.0
Case 84,Final Inspection Q.C.,0,,,,0,0,377.0
Case 84,Packing,2,33.5,0.0,60.0,1,67,60.0
Case 84,Final Inspection Q.C.,0,,,,0,0,1.0
Case 84,Final Inspection Q.C.,0,,,,0,0,165.0
Case 84,Final Inspection Q.C.,0,,,,0,0,75.0
Case 84,Grinding Rework - Machine 27,0,,,,0,0,120.0
Case 84,Packing,3,42.333333333333336,0.0,60.0,1,127,60.0
Case 84,Packing,3,42.333333333333336,0.0,60.0,1,127,60.0
Case 84,Final Inspection Q.C.,0,,,,0,0,64.0
Case 85,Turning & Milling - Machine 6,0,,,,0,0,576.0
Case 85,Turning & Milling - Machine 6,0,,,,0,0,62.0
Case 85,Turning & Milling - Machine 6,0,,,,0,0,249.0
Case 85,Turning & Milling - Machine 6,0,,,,0,0,75.0
Case 85,Turning & Milling - Machine 6,0,,,,0,0,184.0
Case 85,Turning & Milling Q.C.,0,,,,0,0,38.0
Case 86,Turning & Milling - Machine 6,0,,,,0,0,161.0
Case 86,Turning & Milling - Machine 6,0,,,,0,0,369.0
Case 86,Turning & Milling - Machine 6,0,,,,0,0,94.0
Case 86,Turning & Milling - Machine 6,0,,,,0,0,629.0
Case 86,Turning & Milling - Machine 6,0,,,,0,0,70.0
Case 86,Turning & Milling - Machine 6,1,2.0,0.0,410.0,1,2,1.0
Case 86,Turning & Milling Q.C.,0,,,,0,0,40.0
Case 86,Turning & Milling Q.C.,0,,,,0,0,107.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,428.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,311.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,345.0
Case 87,Turning & Milling Q.C.,0,,,,0,0,71.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,75.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,214.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,235.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,418.0
Case 87,Turning & Milling Q.C.,0,,,,0,0,18.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,583.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,113.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,648.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,660.0
Case 87,Turning & Milling Q.C.,0,,,,0,0,32.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,91.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,225.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,412.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,106.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,537.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,649.0
Case 87,Turning & Milling - Machine 4,0,,,,0,0,360.0
Case 87,Turning & Milling Q.C.,2,0.0,3.0,96.0,1,0,35.0
Case 87,Turning & Milling Q.C.,0,,,,0,0,6.0
