Case ID,Activity,Last Qty Completed,Last Qty Rejected,Completion Time (minutes),Similar Case Count,Avg Qty Completed by Similar,Avg Qty Rejected by Similar,Avg Duration of Concurrent Cases,Active Resources Count,Total Qty Completed by Similar,Completion Time (minutes)_KDE,Concurrent Case Count,Avg Qty Completed by Others,Avg Qty Rejected by Others,Avg Duration of Concurrent Cases_DDE,Active Resources Count_DDE,Total Qty Completed by Others,Completion Time (minutes)_DDE
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,1,0.0,0.0,61.0,1,0,370.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,1,6.0,0.0,450.0,1,6,462.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,1,10.0,0.0,418.0,1,10,412.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,6,2.8333333333333335,0.0,88.5,4,17,529.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,1,20.0,0.0,430.0,1,20,432.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,1,7.0,0.0,141.0,1,7,527.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,1,1.0,0.0,26.0,1,1,442.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,1,30.0,0.0,416.0,1,30,425.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,7,10.142857142857142,0.2857142857142857,281.7142857142857,6,71,528.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,1,1.0,0.0,41.0,1,1,457.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,1,16.0,0.0,425.0,1,16,427.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,4,14.0,0.0,278.0,4,56,526.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,1,53.0,0.0,121.0,1,53,181.0
Case 32,Turning & Milling - Machine 5,0,0,519.0,1,1.0,0.0,41.0,1,1,457.0,1,52.0,0.0,647.0,1,52,453.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,4.0,0.0,113.0,1,4,519.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,0.0,0.0,248.0,1,0,532.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,14.0,0.0,213.0,1,28,425.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,3,8.333333333333334,0.0,96.66666666666669,2,25,366.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,26.0,0.0,1342.0,1,26,1343.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,14.0,0.0,515.0,1,14,514.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,0.0,0.0,61.0,1,0,370.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,6.0,0.0,450.0,1,6,462.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,10.0,0.0,418.0,1,10,412.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,6,2.8333333333333335,0.0,88.5,4,17,529.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,20.0,0.0,430.0,1,20,432.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,7.0,0.0,141.0,1,7,527.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,1.0,0.0,26.0,1,1,442.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,30.0,0.0,416.0,1,30,425.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,7,10.142857142857142,0.2857142857142857,281.7142857142857,6,71,528.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,1.0,0.0,41.0,1,1,457.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,16.0,0.0,425.0,1,16,427.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,4,14.0,0.0,278.0,4,56,526.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,53.0,0.0,121.0,1,53,181.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,14.0,0.0,213.0,1,28,425.0,1,52.0,0.0,647.0,1,52,453.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,4.0,0.0,113.0,1,4,519.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,0.0,0.0,248.0,1,0,532.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,14.0,0.0,213.0,1,28,425.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,3,8.333333333333334,0.0,96.66666666666669,2,25,366.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,26.0,0.0,1342.0,1,26,1343.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,14.0,0.0,515.0,1,14,514.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,0.0,0.0,61.0,1,0,370.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,6.0,0.0,450.0,1,6,462.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,10.0,0.0,418.0,1,10,412.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,6,2.8333333333333335,0.0,88.5,4,17,529.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,20.0,0.0,430.0,1,20,432.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,7.0,0.0,141.0,1,7,527.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,1.0,0.0,26.0,1,1,442.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,30.0,0.0,416.0,1,30,425.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,7,10.142857142857142,0.2857142857142857,281.7142857142857,6,71,528.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,1.0,0.0,41.0,1,1,457.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,16.0,0.0,425.0,1,16,427.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,4,14.0,0.0,278.0,4,56,526.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,53.0,0.0,121.0,1,53,181.0
Case 32,Turning & Milling - Machine 5,0,0,646.0,1,1.0,0.0,41.0,1,1,457.0,1,52.0,0.0,647.0,1,52,453.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,4.0,0.0,113.0,1,4,519.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,0.0,0.0,248.0,1,0,532.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,14.0,0.0,213.0,1,28,425.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,3,8.333333333333334,0.0,96.66666666666669,2,25,366.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,26.0,0.0,1342.0,1,26,1343.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,14.0,0.0,515.0,1,14,514.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,0.0,0.0,61.0,1,0,370.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,6.0,0.0,450.0,1,6,462.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,10.0,0.0,418.0,1,10,412.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,6,2.8333333333333335,0.0,88.5,4,17,529.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,20.0,0.0,430.0,1,20,432.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,7.0,0.0,141.0,1,7,527.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,1.0,0.0,26.0,1,1,442.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,30.0,0.0,416.0,1,30,425.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,7,10.142857142857142,0.2857142857142857,281.7142857142857,6,71,528.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,1.0,0.0,41.0,1,1,457.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,16.0,0.0,425.0,1,16,427.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,4,14.0,0.0,278.0,4,56,526.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,53.0,0.0,121.0,1,53,181.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,14.0,0.0,213.0,1,28,425.0,1,52.0,0.0,647.0,1,52,453.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,4.0,0.0,113.0,1,4,519.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,0.0,0.0,248.0,1,0,532.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,14.0,0.0,213.0,1,28,425.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,3,8.333333333333334,0.0,96.66666666666669,2,25,366.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,26.0,0.0,1342.0,1,26,1343.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,14.0,0.0,515.0,1,14,514.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,0.0,0.0,61.0,1,0,370.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,6.0,0.0,450.0,1,6,462.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,10.0,0.0,418.0,1,10,412.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,6,2.8333333333333335,0.0,88.5,4,17,529.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,20.0,0.0,430.0,1,20,432.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,7.0,0.0,141.0,1,7,527.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,1.0,0.0,26.0,1,1,442.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,30.0,0.0,416.0,1,30,425.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,7,10.142857142857142,0.2857142857142857,281.7142857142857,6,71,528.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,1.0,0.0,41.0,1,1,457.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,16.0,0.0,425.0,1,16,427.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,4,14.0,0.0,278.0,4,56,526.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,53.0,0.0,121.0,1,53,181.0
Case 32,Turning & Milling - Machine 5,3,0,532.0,1,1.0,0.0,41.0,1,1,457.0,1,52.0,0.0,647.0,1,52,453.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,4.0,0.0,113.0,1,4,519.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,0.0,0.0,248.0,1,0,532.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,14.0,0.0,213.0,1,28,425.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,3,8.333333333333334,0.0,96.66666666666669,2,25,366.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,26.0,0.0,1342.0,1,26,1343.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,14.0,0.0,515.0,1,14,514.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,0.0,0.0,61.0,1,0,370.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,6.0,0.0,450.0,1,6,462.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,10.0,0.0,418.0,1,10,412.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,6,2.8333333333333335,0.0,88.5,4,17,529.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,20.0,0.0,430.0,1,20,432.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,7.0,0.0,141.0,1,7,527.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,1.0,0.0,26.0,1,1,442.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,30.0,0.0,416.0,1,30,425.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,7,10.142857142857142,0.2857142857142857,281.7142857142857,6,71,528.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,1.0,0.0,41.0,1,1,457.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,16.0,0.0,425.0,1,16,427.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,4,14.0,0.0,278.0,4,56,526.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,53.0,0.0,121.0,1,53,181.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,14.0,0.0,213.0,1,28,425.0,1,52.0,0.0,647.0,1,52,453.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,4.0,0.0,113.0,1,4,519.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,0.0,0.0,248.0,1,0,532.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,14.0,0.0,213.0,1,28,425.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,3,8.333333333333334,0.0,96.66666666666669,2,25,366.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,26.0,0.0,1342.0,1,26,1343.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,14.0,0.0,515.0,1,14,514.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,0.0,0.0,61.0,1,0,370.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,6.0,0.0,450.0,1,6,462.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,10.0,0.0,418.0,1,10,412.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,6,2.8333333333333335,0.0,88.5,4,17,529.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,20.0,0.0,430.0,1,20,432.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,7.0,0.0,141.0,1,7,527.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,1.0,0.0,26.0,1,1,442.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,30.0,0.0,416.0,1,30,425.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,7,10.142857142857142,0.2857142857142857,281.7142857142857,6,71,528.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,1.0,0.0,41.0,1,1,457.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,16.0,0.0,425.0,1,16,427.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,4,14.0,0.0,278.0,4,56,526.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,53.0,0.0,121.0,1,53,181.0
Case 32,Turning & Milling - Machine 5,1,0,425.0,1,1.0,0.0,41.0,1,1,457.0,1,52.0,0.0,647.0,1,52,453.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,4.0,0.0,113.0,1,4,519.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,0.0,0.0,248.0,1,0,532.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,14.0,0.0,213.0,1,28,425.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,3,8.333333333333334,0.0,96.66666666666669,2,25,366.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,26.0,0.0,1342.0,1,26,1343.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,14.0,0.0,515.0,1,14,514.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,0.0,0.0,61.0,1,0,370.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,6.0,0.0,450.0,1,6,462.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,10.0,0.0,418.0,1,10,412.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,6,2.8333333333333335,0.0,88.5,4,17,529.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,20.0,0.0,430.0,1,20,432.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,7.0,0.0,141.0,1,7,527.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,1.0,0.0,26.0,1,1,442.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,30.0,0.0,416.0,1,30,425.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,7,10.142857142857142,0.2857142857142857,281.7142857142857,6,71,528.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,1.0,0.0,41.0,1,1,457.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,16.0,0.0,425.0,1,16,427.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,4,14.0,0.0,278.0,4,56,526.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,53.0,0.0,121.0,1,53,181.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,14.0,0.0,213.0,1,28,425.0,1,52.0,0.0,647.0,1,52,453.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,4.0,0.0,113.0,1,4,519.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,0.0,0.0,248.0,1,0,532.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,14.0,0.0,213.0,1,28,425.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,3,8.333333333333334,0.0,96.66666666666669,2,25,366.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,26.0,0.0,1342.0,1,26,1343.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,14.0,0.0,515.0,1,14,514.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,0.0,0.0,61.0,1,0,370.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,6.0,0.0,450.0,1,6,462.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,10.0,0.0,418.0,1,10,412.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,6,2.8333333333333335,0.0,88.5,4,17,529.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,20.0,0.0,430.0,1,20,432.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,7.0,0.0,141.0,1,7,527.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,1.0,0.0,26.0,1,1,442.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,30.0,0.0,416.0,1,30,425.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,7,10.142857142857142,0.2857142857142857,281.7142857142857,6,71,528.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,1.0,0.0,41.0,1,1,457.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,16.0,0.0,425.0,1,16,427.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,4,14.0,0.0,278.0,4,56,526.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,53.0,0.0,121.0,1,53,181.0
Case 32,Turning & Milling - Machine 5,5,0,366.0,1,1.0,0.0,41.0,1,1,457.0,1,52.0,0.0,647.0,1,52,453.0
Case 32,Turning & Milling Q.C.,0,0,121.0,3,0.0,0.0,71.0,1,0,147.0,1,12.0,0.0,20.0,1,12,121.0
Case 32,Turning & Milling Q.C.,0,0,121.0,3,0.0,0.0,71.0,1,0,147.0,1,0.0,0.0,61.0,1,0,61.0
Case 32,Turning & Milling Q.C.,0,0,121.0,3,0.0,0.0,71.0,1,0,147.0,3,0.0,0.0,71.0,1,0,147.0
Case 32,Turning & Milling Q.C.,0,0,121.0,3,0.0,0.0,71.0,1,0,147.0,5,4.0,0.0,285.5,4,24,80.0
Case 32,Turning & Milling Q.C.,0,0,347.0,3,0.0,0.0,71.0,1,0,147.0,1,12.0,0.0,20.0,1,12,121.0
Case 32,Turning & Milling Q.C.,0,0,347.0,3,0.0,0.0,71.0,1,0,147.0,1,0.0,0.0,61.0,1,0,61.0
Case 32,Turning & Milling Q.C.,0,0,347.0,3,0.0,0.0,71.0,1,0,147.0,3,0.0,0.0,71.0,1,0,147.0
Case 32,Turning & Milling Q.C.,0,0,347.0,3,0.0,0.0,71.0,1,0,147.0,5,4.0,0.0,285.5,4,24,80.0
Case 32,Turning & Milling - Machine 5,30,0,601.0,1,14.0,0.0,213.0,1,28,425.0,1,4.0,0.0,113.0,1,4,519.0
Case 32,Turning & Milling - Machine 5,30,0,601.0,1,14.0,0.0,213.0,1,28,425.0,1,0.0,0.0,248.0,1,0,532.0
Case 32,Turning & Milling - Machine 5,30,0,601.0,1,14.0,0.0,213.0,1,28,425.0,1,14.0,0.0,213.0,1,28,425.0
Case 32,Turning & Milling - Machine 5,30,0,601.0,1,14.0,0.0,213.0,1,28,425.0,3,8.333333333333334,0.0,96.66666666666669,2,25,366.0
Case 32,Turning & Milling - Machine 5,30,0,601.0,1,14.0,0.0,213.0,1,28,425.0,1,26.0,0.0,1342.0,1,26,1343.0
Case 32,Turning & Milling - Machine 5,30,0,601.0,1,14.0,0.0,213.0,1,28,425.0,1,14.0,0.0,515.0,1,14,514.0
Case 32,Turning & Milling - Machine 5,30,0,601.0,1,14.0,0.0,213.0,1,28,425.0,1,0.0,0.0,61.0,1,0,370.0
Case 32,Turning & Milling - Machine 5,30,0,601.0,1,14.0,0.0,213.0,1,28,425.0,1,6.0,0.0,450.0,1,6,462.0
